interval,ampm,week,day,id
39,AM,19,Sunday,20160508095049-3751-00
42,AM,18,Saturday,20160507103813-3406-00
51,PM,19,Sunday,20160508125724-3809-01
94,PM,19,Sunday,20160508233356-3946-01
79,PM,18,Thursday,20160505195906-2991-00
43,AM,19,Sunday,20160508104939-3772-01
42,AM,18,Saturday,20160507104018-3409-00
56,PM,18,Thursday,20160505141351-2897-00
39,AM,19,Sunday,20160508095324-3755-00
54,PM,19,Sunday,20160508133012-3811-00
95,PM,19,Sunday,20160508234712-3948-00
72,PM,18,Friday,20160506180532-3177-01
81,PM,18,Thursday,20160505201927-2996-01
43,AM,18,Saturday,20160507104757-3411-00
58,PM,18,Thursday,20160505143823-2905-01
42,AM,19,Sunday,20160508103154-3766-00
44,AM,19,Sunday,20160508110850-3779-00
1,AM,19,Monday,20160509002839-3954-01
55,PM,19,Sunday,20160508135304-3815-01
73,PM,18,Friday,20160506182613-3180-00
86,PM,18,Thursday,20160505213740-3017-01
62,PM,18,Thursday,20160505153056-2911-00
79,PM,18,Friday,20160506195124-3208-01
55,PM,19,Sunday,20160508135535-3816-01
86,PM,18,Thursday,20160505214303-3019-01
62,PM,18,Thursday,20160505154322-2914-01
80,PM,18,Friday,20160506200714-3214-01
25,AM,18,Friday,20160506061741-3045-01
63,PM,18,Thursday,20160505154934-2917-00
24,AM,19,Monday,20160509060057-3967-00
84,PM,18,Friday,20160506210003-3234-01
27,AM,18,Friday,20160506065749-3051-01
42,AM,19,Sunday,20160508103634-3769-01
45,AM,19,Sunday,20160508112734-3782-01
56,PM,19,Sunday,20160508140207-3820-00
43,AM,18,Saturday,20160507105554-3416-01
84,PM,18,Friday,20160506211231-3245-01
48,PM,18,Saturday,20160507120649-3436-01
28,AM,19,Monday,20160509071245-3987-01
46,AM,19,Sunday,20160508113116-3784-00
43,AM,19,Sunday,20160508104548-3771-01
65,PM,18,Thursday,20160505161519-2920-00
56,PM,19,Sunday,20160508140229-3821-01
85,PM,18,Friday,20160506212528-3250-01
51,PM,18,Saturday,20160507125905-3469-00
28,AM,18,Friday,20160506070659-3052-00
50,PM,19,Sunday,20160508123419-3805-01
29,AM,19,Monday,20160509072212-3989-01
56,PM,19,Sunday,20160508140810-3823-01
43,AM,19,Sunday,20160508105109-3774-01
65,PM,18,Thursday,20160505161715-2921-00
87,PM,18,Friday,20160506215828-3267-00
50,PM,19,Sunday,20160508123746-3807-01
70,PM,18,Thursday,20160505173920-2944-01
53,PM,18,Saturday,20160507132031-3476-00
56,PM,19,Sunday,20160508140933-3824-00
30,AM,18,Friday,20160506073319-3064-01
44,AM,19,Sunday,20160508110655-3777-00
88,PM,18,Friday,20160506220419-3273-01
70,PM,18,Thursday,20160505174052-2945-00
56,PM,19,Sunday,20160508140150-3819-00
30,AM,19,Monday,20160509074300-3998-00
56,PM,18,Saturday,20160507140057-3490-01
33,AM,18,Friday,20160506082150-3068-01
70,PM,18,Thursday,20160505174126-2946-01
62,PM,19,Sunday,20160508153650-3843-00
30,AM,19,Monday,20160509074329-3999-00
56,PM,18,Saturday,20160507140227-3491-01
57,PM,19,Sunday,20160508142730-3825-00
35,AM,18,Friday,20160506085853-3071-00
46,AM,19,Sunday,20160508113043-3783-00
88,PM,18,Friday,20160506221214-3280-01
47,AM,19,Sunday,20160508115920-3794-00
31,AM,19,Monday,20160509074914-4003-01
57,PM,19,Sunday,20160508142921-3827-00
31,AM,19,Monday,20160509075216-4007-01
48,PM,19,Sunday,20160508120937-3796-00
57,PM,18,Saturday,20160507142528-3498-00
36,AM,18,Friday,20160506091312-3076-01
73,PM,19,Sunday,20160508181640-3860-00
31,AM,19,Monday,20160509075618-4012-00
49,PM,19,Sunday,20160508122049-3797-00
73,PM,18,Thursday,20160505182010-2957-01
58,PM,18,Saturday,20160507144030-3508-00
88,PM,18,Friday,20160506221430-3282-01
32,AM,19,Monday,20160509080059-4017-01
50,PM,19,Sunday,20160508123617-3806-00
48,PM,18,Friday,20160506121407-3086-00
63,PM,19,Sunday,20160508154621-3847-00
77,PM,18,Thursday,20160505192246-2977-00
58,PM,18,Saturday,20160507144116-3509-00
80,PM,19,Sunday,20160508200334-3888-00
36,AM,19,Monday,20160509090203-4041-01
55,PM,19,Sunday,20160508135708-3818-00
77,PM,19,Sunday,20160508192643-3874-00
89,PM,18,Friday,20160506222013-3286-00
83,PM,19,Sunday,20160508204607-3911-00
49,PM,18,Friday,20160506122959-3094-00
78,PM,18,Thursday,20160505193129-2981-01
78,PM,19,Sunday,20160508193116-3877-00
68,PM,18,Saturday,20160507170325-3557-00
90,PM,18,Friday,20160506223431-3293-00
36,AM,19,Monday,20160509090359-4043-01
53,PM,18,Friday,20160506132658-3103-00
81,PM,18,Thursday,20160505202916-2999-01
16,AM,18,Saturday,20160507040831-3313-01
57,PM,19,Sunday,20160508142856-3826-00
55,PM,18,Friday,20160506135652-3112-01
82,PM,18,Thursday,20160505203051-3000-00
78,PM,19,Sunday,20160508193806-3879-01
27,AM,18,Saturday,20160507065505-3322-00
83,PM,19,Sunday,20160508204830-3913-01
60,PM,18,Friday,20160506150255-3116-00
69,PM,18,Saturday,20160507172408-3564-01
38,AM,19,Monday,20160509093747-4052-00
78,PM,19,Sunday,20160508194334-3880-00
58,PM,19,Sunday,20160508143104-3829-01
83,PM,19,Sunday,20160508205840-3919-01
29,AM,18,Saturday,20160507072528-3331-01
82,PM,18,Thursday,20160505203724-3004-00
69,PM,18,Saturday,20160507172949-3570-00
79,PM,19,Sunday,20160508195528-3883-01
30,AM,18,Saturday,20160507073936-3341-01
61,PM,18,Friday,20160506152446-3117-01
39,AM,19,Monday,20160509095235-4057-01
84,PM,19,Sunday,20160508210552-3923-00
79,PM,19,Sunday,20160508195701-3884-00
58,PM,19,Sunday,20160508143217-3830-01
71,PM,18,Saturday,20160507175406-3579-00
84,PM,18,Thursday,20160505210304-3011-00
32,AM,18,Saturday,20160507080517-3351-00
86,PM,19,Sunday,20160508213157-3924-00
79,PM,19,Sunday,20160508195754-3885-00
72,PM,18,Saturday,20160507180206-3582-00
58,PM,19,Sunday,20160508144342-3833-01
67,PM,18,Friday,20160506164919-3135-00
32,AM,18,Saturday,20160507081053-3353-00
2,AM,18,Friday,20160506003422-3031-01
40,AM,19,Monday,20160509101227-4069-00
88,PM,19,Sunday,20160508220109-3929-00
82,PM,19,Sunday,20160508203439-3901-00
24,AM,18,Friday,20160506060240-3038-00
87,PM,19,Sunday,20160508214948-3926-01
75,PM,18,Saturday,20160507185449-3589-01
69,PM,18,Friday,20160506172247-3154-00
41,AM,19,Monday,20160509101628-4075-00
26,AM,18,Friday,20160506063510-3048-00
89,PM,19,Sunday,20160508221726-3934-01
61,PM,19,Sunday,20160508151845-3841-01
69,PM,18,Friday,20160506172951-3155-00
75,PM,18,Saturday,20160507185550-3591-00
33,AM,18,Saturday,20160507081904-3357-01
69,PM,19,Sunday,20160508171553-3852-01
95,PM,19,Sunday,20160508235055-3949-00
41,AM,19,Monday,20160509102155-4079-00
78,PM,18,Saturday,20160507194049-3606-01
20,AM,19,Monday,20160509051157-3960-00
70,PM,18,Friday,20160506173819-3158-00
29,AM,18,Friday,20160506072913-3061-01
80,PM,19,Sunday,20160508200655-3890-01
41,AM,19,Monday,20160509102300-4080-00
80,PM,18,Saturday,20160507200425-3612-01
34,AM,18,Saturday,20160507084154-3363-01
88,PM,19,Sunday,20160508221119-3930-00
71,PM,18,Friday,20160506175211-3166-00
42,AM,19,Monday,20160509103813-4095-01
82,PM,19,Sunday,20160508204422-3909-00
30,AM,18,Friday,20160506073212-3063-01
23,AM,19,Monday,20160509055505-3963-01
43,AM,19,Monday,20160509104551-4103-00
83,PM,19,Sunday,20160508205128-3915-00
35,AM,18,Saturday,20160507084920-3369-00
23,AM,19,Monday,20160509055555-3964-00
81,PM,18,Saturday,20160507202137-3614-00
77,PM,18,Friday,20160506192205-3200-00
31,AM,18,Friday,20160506075456-3065-00
89,PM,19,Sunday,20160508221807-3935-01
43,AM,19,Monday,20160509105053-4108-00
37,AM,18,Saturday,20160507092902-3375-01
87,PM,18,Saturday,20160507215846-3638-00
81,PM,18,Friday,20160506201729-3220-01
83,PM,19,Sunday,20160508205754-3918-00
89,PM,19,Sunday,20160508222026-3937-00
33,AM,18,Friday,20160506081624-3067-00
38,AM,18,Saturday,20160507093055-3376-00
83,PM,18,Friday,20160506205722-3232-01
43,AM,19,Monday,20160509105132-4109-01
84,PM,19,Sunday,20160508210051-3922-00
33,AM,18,Friday,20160506082312-3069-01
38,AM,18,Saturday,20160507093713-3379-00
24,AM,19,Monday,20160509061048-3970-01
84,PM,18,Friday,20160506210608-3238-00
89,PM,19,Sunday,20160508222137-3938-01
88,PM,18,Saturday,20160507220416-3639-01
43,AM,19,Monday,20160509105502-4113-01
88,PM,19,Sunday,20160508221347-3931-00
26,AM,19,Monday,20160509063833-3975-01
38,AM,18,Saturday,20160507093744-3380-01
36,AM,18,Friday,20160506091138-3075-01
92,PM,19,Sunday,20160508230818-3944-00
43,AM,19,Monday,20160509105710-4114-01
38,AM,18,Saturday,20160507094354-3385-01
4,AM,19,Sunday,20160508010505-3648-01
85,PM,18,Friday,20160506212250-3249-00
27,AM,19,Monday,20160509064648-3979-01
89,PM,19,Sunday,20160508222347-3940-01
2,AM,19,Monday,20160509004246-3957-00
23,AM,19,Sunday,20160508055342-3655-01
42,AM,18,Friday,20160506104108-3082-00
40,AM,18,Saturday,20160507100626-3391-01
93,PM,19,Sunday,20160508232316-3945-01
27,AM,19,Monday,20160509065600-3982-00
85,PM,18,Friday,20160506212608-3251-00
40,AM,18,Saturday,20160507100709-3392-01
43,AM,19,Monday,20160509105809-4115-00
49,PM,18,Friday,20160506122618-3091-01
24,AM,19,Monday,20160509060817-3969-00
30,AM,19,Sunday,20160508073939-3682-00
30,AM,19,Monday,20160509073517-3992-00
52,PM,18,Friday,20160506131315-3097-01
86,PM,18,Friday,20160506214254-3254-01
44,AM,19,Monday,20160509110153-4119-00
32,AM,19,Sunday,20160508080050-3690-00
5,AM,19,Monday,20160509012916-3958-01
30,AM,19,Monday,20160509073656-3995-00
27,AM,19,Monday,20160509065140-3981-00
88,PM,18,Friday,20160506221051-3278-01
41,AM,18,Saturday,20160507101502-3397-00
44,AM,19,Monday,20160509111356-4128-01
34,AM,19,Sunday,20160508083113-3697-00
53,PM,18,Friday,20160506132251-3101-01
23,AM,19,Monday,20160509055916-3965-01
34,AM,19,Sunday,20160508083842-3702-01
28,AM,19,Monday,20160509070451-3983-01
31,AM,19,Monday,20160509074945-4004-01
54,PM,18,Friday,20160506133246-3108-00
45,AM,19,Monday,20160509111900-4134-01
32,AM,19,Monday,20160509080823-4020-00
24,AM,19,Monday,20160509061123-3971-01
89,PM,18,Friday,20160506221635-3284-00
35,AM,19,Sunday,20160508084813-3706-01
43,AM,18,Saturday,20160507105158-3413-01
29,AM,19,Monday,20160509072321-3990-01
61,PM,18,Friday,20160506152613-3118-00
89,PM,18,Friday,20160506222310-3288-00
36,AM,19,Monday,20160509090337-4042-01
26,AM,19,Monday,20160509064214-3976-01
30,AM,19,Monday,20160509073803-3997-01
37,AM,19,Monday,20160509092937-4048-00
35,AM,19,Sunday,20160508085131-3707-00
43,AM,18,Saturday,20160507105508-3415-00
45,AM,19,Monday,20160509112035-4135-01
89,PM,18,Friday,20160506222850-3292-01
63,PM,18,Friday,20160506154717-3124-01
31,AM,19,Monday,20160509074536-4000-00
44,AM,18,Saturday,20160507110936-3423-00
46,AM,19,Monday,20160509113812-4141-00
90,PM,18,Friday,20160506223615-3295-01
30,AM,19,Monday,20160509073603-3993-01
35,AM,19,Sunday,20160508085459-3710-01
31,AM,19,Monday,20160509075257-4008-01
66,PM,18,Friday,20160506163633-3128-01
92,PM,18,Friday,20160506230920-3309-01
48,PM,19,Monday,20160509120039-4150-01
47,AM,18,Saturday,20160507114544-3428-00
31,AM,19,Monday,20160509074753-4001-01
67,PM,18,Friday,20160506165128-3136-00
49,PM,18,Saturday,20160507122143-3439-00
42,AM,19,Monday,20160509103203-4089-01
57,PM,19,Monday,20160509142156-4155-00
95,PM,18,Friday,20160506235907-3311-01
31,AM,19,Monday,20160509075344-4009-00
32,AM,19,Monday,20160509080008-4016-01
36,AM,19,Sunday,20160508091310-3720-01
59,PM,19,Monday,20160509145013-4164-00
31,AM,19,Monday,20160509075425-4010-01
42,AM,19,Monday,20160509103551-4092-01
33,AM,19,Monday,20160509081638-4024-00
59,PM,19,Monday,20160509145245-4166-01
49,PM,18,Saturday,20160507122644-3444-00
68,PM,18,Friday,20160506171455-3145-00
31,AM,19,Monday,20160509075733-4013-01
51,PM,18,Saturday,20160507125010-3462-01
37,AM,19,Sunday,20160508091944-3726-00
33,AM,19,Monday,20160509081814-4026-00
25,AM,18,Saturday,20160507062909-3316-00
43,AM,19,Monday,20160509105419-4112-00
69,PM,18,Friday,20160506171645-3147-00
39,AM,19,Sunday,20160508095230-3753-00
53,PM,18,Saturday,20160507132435-3478-01
32,AM,19,Monday,20160509080700-4019-01
60,PM,19,Monday,20160509150024-4173-01
44,AM,19,Monday,20160509110353-4120-00
27,AM,18,Saturday,20160507065736-3323-01
56,PM,18,Saturday,20160507140701-3492-00
33,AM,19,Monday,20160509081841-4027-00
69,PM,18,Friday,20160506171729-3148-01
41,AM,19,Sunday,20160508101641-3760-00
44,AM,19,Monday,20160509110551-4121-01
69,PM,18,Friday,20160506172219-3153-01
60,PM,19,Monday,20160509150310-4176-01
27,AM,18,Saturday,20160507065850-3324-00
33,AM,19,Monday,20160509081902-4028-01
34,AM,19,Monday,20160509084416-4031-00
41,AM,19,Sunday,20160508102645-3765-00
58,PM,19,Monday,20160509144236-4163-01
29,AM,18,Saturday,20160507071642-3328-00
57,PM,18,Saturday,20160507142941-3502-01
61,PM,19,Monday,20160509152218-4185-01
35,AM,19,Monday,20160509085224-4032-01
71,PM,18,Friday,20160506175645-3171-01
35,AM,19,Monday,20160509085415-4033-00
42,AM,19,Sunday,20160508103255-3767-01
62,PM,19,Monday,20160509153110-4191-01
61,PM,19,Monday,20160509152636-4190-01
35,AM,19,Monday,20160509085749-4036-01
73,PM,18,Friday,20160506182025-3179-00
42,AM,19,Sunday,20160508103727-3770-01
62,PM,19,Monday,20160509153527-4197-00
30,AM,18,Saturday,20160507073459-3336-00
35,AM,19,Monday,20160509085557-4034-01
68,PM,18,Saturday,20160507170107-3554-00
47,AM,19,Sunday,20160508114918-3790-00
39,AM,19,Monday,20160509095312-4058-00
30,AM,18,Saturday,20160507073704-3338-01
37,AM,19,Monday,20160509091654-4045-00
63,PM,19,Monday,20160509154754-4204-01
74,PM,18,Friday,20160506184300-3188-00
63,PM,19,Monday,20160509154724-4203-01
63,PM,19,Monday,20160509155935-4210-00
68,PM,18,Saturday,20160507170242-3556-01
47,AM,19,Sunday,20160508115704-3792-01
38,AM,19,Monday,20160509094425-4055-00
77,PM,18,Friday,20160506192116-3199-01
68,PM,18,Saturday,20160507170402-3558-01
63,PM,19,Monday,20160509155746-4208-00
30,AM,18,Saturday,20160507073826-3339-01
41,AM,19,Monday,20160509101546-4074-01
39,AM,19,Monday,20160509094917-4056-00
30,AM,18,Saturday,20160507073907-3340-01
49,PM,19,Sunday,20160508122837-3802-00
79,PM,18,Friday,20160506194704-3206-01
41,AM,19,Monday,20160509102942-4086-01
69,PM,18,Saturday,20160507172446-3565-01
65,PM,19,Monday,20160509161913-4212-00
79,PM,18,Friday,20160506195522-3212-01
31,AM,18,Saturday,20160507074621-3344-01
66,PM,19,Monday,20160509163253-4213-00
69,PM,18,Saturday,20160507172816-3568-01
39,AM,19,Monday,20160509095355-4059-00
69,PM,19,Monday,20160509172044-4222-00
33,AM,18,Saturday,20160507082744-3362-01
59,PM,19,Sunday,20160508144501-3834-01
67,PM,19,Monday,20160509164932-4215-01
40,AM,19,Monday,20160509100708-4063-00
42,AM,19,Monday,20160509103858-4096-01
69,PM,19,Monday,20160509172118-4223-01
70,PM,18,Saturday,20160507174225-3576-01
80,PM,18,Friday,20160506200341-3213-01
42,AM,19,Monday,20160509103925-4097-00
75,PM,18,Saturday,20160507184554-3586-00
59,PM,19,Sunday,20160508145304-3838-00
69,PM,19,Monday,20160509172831-4228-01
35,AM,18,Saturday,20160507084703-3366-01
42,AM,19,Monday,20160509104113-4098-00
40,AM,19,Monday,20160509101002-4066-00
69,PM,19,Monday,20160509171958-4221-01
80,PM,18,Friday,20160506201213-3217-01
76,PM,18,Saturday,20160507190158-3594-00
78,PM,19,Monday,20160509193059-4266-00
42,AM,19,Monday,20160509104318-4099-01
42,AM,19,Monday,20160509103048-4087-01
38,AM,18,Saturday,20160507093823-3381-01
69,PM,19,Monday,20160509172441-4225-00
60,PM,19,Sunday,20160508150022-3839-00
79,PM,19,Monday,20160509194623-4268-00
76,PM,18,Saturday,20160507190504-3596-00
83,PM,18,Friday,20160506205155-3226-01
69,PM,19,Monday,20160509172702-4227-00
44,AM,19,Monday,20160509110917-4125-01
39,AM,18,Saturday,20160507095649-3387-01
85,PM,18,Friday,20160506211652-3246-01
62,PM,19,Sunday,20160508153826-3845-01
43,AM,19,Monday,20160509104732-4105-00
69,PM,19,Monday,20160509172917-4229-00
80,PM,19,Monday,20160509200005-4277-00
40,AM,18,Saturday,20160507100418-3388-00
63,PM,19,Sunday,20160508154533-3846-01
78,PM,18,Saturday,20160507193453-3604-00
45,AM,19,Monday,20160509112206-4136-01
43,AM,19,Monday,20160509105013-4107-00
87,PM,18,Friday,20160506215415-3263-00
80,PM,19,Monday,20160509200818-4282-00
45,AM,19,Monday,20160509112835-4139-00
72,PM,19,Sunday,20160508180704-3857-01
72,PM,19,Monday,20160509181244-4246-01
88,PM,18,Friday,20160506220614-3275-01
76,PM,19,Monday,20160509190445-4258-00
43,AM,19,Monday,20160509105954-4118-01
40,AM,18,Saturday,20160507101231-3396-00
74,PM,19,Sunday,20160508183024-3864-01
80,PM,18,Saturday,20160507200326-3611-00
47,AM,19,Monday,20160509115759-4148-00
44,AM,19,Monday,20160509110642-4122-00
41,AM,18,Saturday,20160507102922-3401-00
76,PM,19,Monday,20160509191033-4259-00
80,PM,19,Monday,20160509201136-4284-00
74,PM,19,Sunday,20160508183105-3865-00
88,PM,18,Friday,20160506220632-3276-00
79,PM,19,Monday,20160509195529-4273-00
81,PM,18,Saturday,20160507202516-3615-01
44,AM,19,Monday,20160509111034-4126-01
74,PM,19,Sunday,20160508183754-3866-00
81,PM,19,Monday,20160509202525-4292-00
88,PM,18,Friday,20160506221125-3279-01
82,PM,18,Saturday,20160507204124-3624-00
48,PM,19,Monday,20160509120134-4151-01
42,AM,18,Saturday,20160507103606-3404-01
45,AM,19,Monday,20160509112545-4137-00
77,PM,19,Sunday,20160508192224-3872-01
42,AM,18,Saturday,20160507103649-3405-00
83,PM,19,Monday,20160509204903-4307-01
91,PM,18,Saturday,20160507225413-3643-00
48,PM,19,Monday,20160509120508-4153-01
89,PM,18,Friday,20160506221943-3285-01
79,PM,19,Monday,20160509195728-4276-01
45,AM,19,Monday,20160509112631-4138-01
85,PM,19,Monday,20160509211902-4321-01
23,AM,19,Sunday,20160508055021-3654-00
89,PM,18,Friday,20160506222500-3289-01
77,PM,19,Sunday,20160508192555-3873-00
47,AM,19,Monday,20160509115442-4144-01
81,PM,19,Monday,20160509202417-4291-01
42,AM,18,Saturday,20160507103949-3408-01
57,PM,19,Monday,20160509141742-4154-00
25,AM,19,Sunday,20160508061901-3660-00
90,PM,19,Monday,20160509223649-4349-01
60,PM,19,Monday,20160509151134-4181-01
91,PM,18,Friday,20160506225026-3304-00
44,AM,18,Saturday,20160507111013-3424-01
25,AM,19,Sunday,20160508062556-3664-01
79,PM,19,Sunday,20160508195321-3882-00
24,AM,19,Tuesday,20160510060710-4355-00
47,AM,19,Monday,20160509115901-4149-01
48,PM,18,Saturday,20160507120410-3433-01
83,PM,19,Monday,20160509204839-4306-00
91,PM,18,Friday,20160506225251-3306-01
24,AM,19,Tuesday,20160510060932-4356-01
25,AM,19,Sunday,20160508062837-3665-00
49,PM,18,Saturday,20160507122617-3443-00
58,PM,19,Monday,20160509143651-4158-01
61,PM,19,Monday,20160509152012-4183-00
83,PM,19,Monday,20160509205310-4310-00
25,AM,19,Tuesday,20160510062732-4361-00
80,PM,19,Sunday,20160508200543-3889-01
31,AM,19,Sunday,20160508074903-3688-00
61,PM,19,Monday,20160509152130-4184-01
83,PM,19,Monday,20160509205440-4311-01
28,AM,18,Saturday,20160507070244-3326-01
50,PM,18,Saturday,20160507123402-3449-00
30,AM,18,Saturday,20160507073601-3337-01
81,PM,19,Sunday,20160508201805-3893-00
25,AM,19,Tuesday,20160510062805-4362-00
59,PM,19,Monday,20160509145546-4169-01
83,PM,19,Monday,20160509205529-4312-00
50,PM,18,Saturday,20160507124224-3458-01
61,PM,19,Monday,20160509152549-4189-01
34,AM,19,Sunday,20160508084025-3703-00
59,PM,19,Monday,20160509145707-4170-01
28,AM,19,Tuesday,20160510070929-4368-01
35,AM,18,Saturday,20160507084546-3364-00
82,PM,19,Sunday,20160508203052-3898-00
84,PM,19,Monday,20160509210618-4317-00
62,PM,19,Monday,20160509153743-4199-00
35,AM,18,Saturday,20160507084623-3365-01
59,PM,19,Monday,20160509145804-4171-01
85,PM,19,Monday,20160509212043-4322-00
83,PM,19,Sunday,20160508205904-3920-01
52,PM,18,Saturday,20160507130007-3470-01
35,AM,19,Sunday,20160508084617-3705-00
62,PM,19,Monday,20160509154118-4200-00
60,PM,19,Monday,20160509150227-4175-01
52,PM,18,Saturday,20160507131210-3475-00
87,PM,19,Sunday,20160508215904-3928-01
63,PM,19,Monday,20160509155348-4205-00
29,AM,19,Tuesday,20160510071744-4371-00
86,PM,19,Monday,20160509213830-4326-01
89,PM,19,Sunday,20160508221514-3932-01
41,AM,18,Saturday,20160507102634-3400-01
60,PM,19,Monday,20160509150630-4179-00
30,AM,19,Tuesday,20160510073619-4377-01
36,AM,19,Sunday,20160508090544-3717-00
29,AM,19,Tuesday,20160510072026-4372-01
89,PM,19,Sunday,20160508221616-3933-01
66,PM,19,Monday,20160509163531-4214-01
42,AM,18,Saturday,20160507103851-3407-01
36,AM,19,Sunday,20160508091406-3721-00
56,PM,18,Saturday,20160507141411-3493-00
62,PM,19,Monday,20160509153424-4195-01
30,AM,19,Tuesday,20160510073501-4376-01
90,PM,19,Sunday,20160508223627-3942-01
57,PM,18,Saturday,20160507141814-3496-01
37,AM,19,Sunday,20160508091856-3725-01
70,PM,19,Monday,20160509174315-4234-00
62,PM,19,Monday,20160509153637-4198-00
32,AM,19,Tuesday,20160510080501-4387-01
43,AM,18,Saturday,20160507105121-3412-00
30,AM,19,Tuesday,20160510074308-4379-00
37,AM,19,Sunday,20160508092307-3731-01
44,AM,18,Saturday,20160507110045-3419-00
20,AM,19,Monday,20160509051246-3961-01
37,AM,19,Tuesday,20160510092842-4415-00
71,PM,19,Monday,20160509174646-4235-00
62,PM,19,Monday,20160509154438-4202-00
57,PM,18,Saturday,20160507142831-3501-00
31,AM,19,Tuesday,20160510075124-4382-01
37,AM,19,Sunday,20160508092702-3735-00
44,AM,18,Saturday,20160507110202-3420-00
71,PM,19,Monday,20160509175333-4239-00
58,PM,18,Saturday,20160507143301-3504-01
38,AM,19,Sunday,20160508094239-3743-01
32,AM,19,Tuesday,20160510080325-4385-00
24,AM,19,Monday,20160509061336-3973-01
63,PM,19,Monday,20160509155459-4206-00
68,PM,18,Saturday,20160507170041-3553-01
38,AM,19,Tuesday,20160510093335-4419-01
44,AM,18,Saturday,20160507110639-3422-01
39,AM,19,Sunday,20160508094906-3749-00
71,PM,19,Monday,20160509175735-4240-00
68,PM,18,Saturday,20160507170200-3555-00
63,PM,19,Monday,20160509155841-4209-00
39,AM,19,Tuesday,20160510094925-4430-00
29,AM,19,Monday,20160509071715-3988-01
39,AM,19,Sunday,20160508095340-3756-01
39,AM,19,Tuesday,20160510095304-4433-01
72,PM,19,Monday,20160509180235-4242-01
32,AM,19,Tuesday,20160510080558-4388-00
48,PM,18,Saturday,20160507120022-3432-01
69,PM,18,Saturday,20160507172319-3563-00
67,PM,19,Monday,20160509165121-4217-00
34,AM,19,Tuesday,20160510083013-4399-00
30,AM,19,Monday,20160509073730-3996-00
41,AM,19,Tuesday,20160510102806-4448-01
48,PM,18,Saturday,20160507120433-3434-00
40,AM,19,Sunday,20160508100504-3759-00
70,PM,18,Saturday,20160507174438-3577-01
69,PM,19,Monday,20160509172151-4224-00
74,PM,19,Monday,20160509184314-4255-00
36,AM,19,Tuesday,20160510090327-4404-01
48,PM,18,Saturday,20160507120532-3435-01
31,AM,19,Monday,20160509075048-4006-01
42,AM,19,Tuesday,20160510103055-4450-01
37,AM,19,Tuesday,20160510092104-4409-00
80,PM,19,Monday,20160509200056-4278-00
48,PM,18,Saturday,20160507121213-3437-01
31,AM,19,Monday,20160509075527-4011-01
42,AM,19,Tuesday,20160510103239-4451-01
78,PM,18,Saturday,20160507193236-3603-01
70,PM,19,Monday,20160509173029-4231-00
81,PM,19,Monday,20160509201832-4286-00
55,PM,19,Sunday,20160508134942-3812-00
79,PM,18,Saturday,20160507195003-3609-00
37,AM,19,Tuesday,20160510092655-4414-00
70,PM,19,Monday,20160509173331-4233-01
81,PM,19,Monday,20160509202018-4289-00
44,AM,19,Tuesday,20160510110639-4458-00
49,PM,18,Saturday,20160507121513-3438-00
33,AM,19,Monday,20160509081500-4022-01
38,AM,19,Tuesday,20160510093659-4422-00
47,AM,19,Tuesday,20160510115330-4462-01
72,PM,19,Monday,20160509180758-4244-00
58,PM,19,Sunday,20160508143431-3832-01
86,PM,19,Monday,20160509213642-4325-00
33,AM,19,Monday,20160509082100-4029-01
49,PM,18,Saturday,20160507122859-3445-01
59,PM,19,Sunday,20160508144548-3835-00
73,PM,19,Monday,20160509182415-4249-01
38,AM,19,Tuesday,20160510094039-4425-00
80,PM,18,Saturday,20160507200222-3610-01
35,AM,19,Monday,20160509085658-4035-00
86,PM,19,Monday,20160509214158-4329-01
81,PM,18,Saturday,20160507202031-3613-00
59,PM,19,Sunday,20160508144846-3836-00
75,PM,19,Monday,20160509185257-4257-00
49,PM,19,Tuesday,20160510122822-4471-01
38,AM,19,Tuesday,20160510094343-4428-00
50,PM,18,Saturday,20160507123851-3456-01
35,AM,19,Monday,20160509085918-4038-01
60,PM,19,Sunday,20160508150252-3840-00
53,PM,18,Saturday,20160507132344-3477-01
87,PM,19,Monday,20160509215621-4332-01
36,AM,19,Monday,20160509090112-4040-01
50,PM,19,Tuesday,20160510123556-4475-00
76,PM,19,Monday,20160509191339-4260-00
41,AM,19,Tuesday,20160510101854-4440-01
82,PM,18,Saturday,20160507203704-3619-01
64,PM,19,Sunday,20160508161414-3848-01
88,PM,19,Monday,20160509220902-4335-01
54,PM,18,Saturday,20160507133752-3481-01
89,PM,18,Saturday,20160507221747-3640-01
66,PM,19,Sunday,20160508163813-3850-00
76,PM,19,Monday,20160509191356-4261-01
41,AM,19,Tuesday,20160510102920-4449-00
36,AM,19,Monday,20160509090536-4044-00
91,PM,18,Saturday,20160507224941-3641-01
57,PM,19,Tuesday,20160510141856-4493-00
89,PM,19,Monday,20160509222439-4339-01
58,PM,18,Saturday,20160507143107-3503-00
72,PM,19,Sunday,20160508180623-3856-00
79,PM,19,Monday,20160509194922-4269-01
91,PM,18,Saturday,20160507225326-3642-01
61,PM,19,Tuesday,20160510151510-4499-00
37,AM,19,Monday,20160509091801-4046-01
73,PM,19,Sunday,20160508182143-3862-00
89,PM,19,Monday,20160509222559-4340-01
61,PM,19,Tuesday,20160510151648-4500-01
48,PM,19,Tuesday,20160510120027-4467-00
79,PM,19,Monday,20160509195658-4275-01
69,PM,18,Saturday,20160507172120-3562-01
