classifier,score,year,month,day,hour,minute,second,seqno
Oven,0.951326,2016,04,03,12,11,40,161-01
Oven,0.94782,2016,04,03,12,11,56,162-00
Oven,0.949374,2016,04,03,12,17,50,163-01
Oven,0.940304,2016,04,03,12,20,46,164-01
Oven,0.940237,2016,04,03,12,23,20,166-01
Oven,0.938596,2016,04,03,12,27,33,172-01
Oven,0.923553,2016,04,03,12,30,31,174-01
Oven,0.942699,2016,04,03,12,31,17,175-00
Oven,0.934608,2016,04,03,12,34,00,176-01
Oven,0.947985,2016,04,03,12,38,48,178-00
Oven,0.951347,2016,04,03,12,39,34,179-01
Oven,0.954799,2016,04,03,12,40,49,180-01
Oven,0.946088,2016,04,03,12,41,27,181-00
Oven,0.937904,2016,04,03,12,42,20,182-00
Oven,0.958655,2016,04,03,12,43,47,184-01
Oven,0.961749,2016,04,03,12,44,45,185-00
Oven,0.950826,2016,04,03,12,47,01,187-00
Oven,0.949002,2016,04,03,13,05,01,197-00
Oven,0.942159,2016,04,03,13,06,21,199-00
Oven,0.956429,2016,04,03,13,07,06,200-01
Oven,0.940478,2016,04,03,13,34,25,210-01
Oven,0.946608,2016,04,03,13,48,17,212-00
Oven,0.954665,2016,04,03,13,59,21,219-00
Oven,0.954716,2016,04,03,14,12,59,229-01
Oven,0.943599,2016,04,03,14,23,36,234-00
Oven,0.958298,2016,04,03,14,25,05,237-01
Oven,0.948956,2016,04,03,15,46,36,275-00
Oven,0.939766,2016,04,03,17,44,21,302-00
Oven,0.951012,2016,04,03,19,21,43,337-01
Oven,0.890108,2016,04,03,19,56,19,346-00
Oven,0.942868,2016,04,03,20,17,52,356-00
Oven,0.918338,2016,04,03,20,30,25,361-01
Oven,0.908649,2016,04,03,20,48,16,367-00
Oven,0.889819,2016,04,03,21,28,11,377-00
Oven,0.924759,2016,04,03,21,50,18,379-00
Oven,0.900699,2016,04,03,21,59,49,380-01
Oven,0.830373,2016,04,03,22,01,22,381-00
Oven,0.912156,2016,04,03,22,17,41,382-00
Oven,0.949013,2016,04,04,07,30,38,421-00
Oven,0.94655,2016,04,04,07,47,28,429-00
Oven,0.943482,2016,04,04,08,10,00,437-01
Oven,0.947951,2016,04,04,08,20,58,444-00
Oven,0.931442,2016,04,04,09,31,44,474-00
Oven,0.931547,2016,04,04,09,57,54,491-01
Oven,0.936748,2016,04,04,10,39,28,507-01
Oven,0.930458,2016,04,04,10,47,20,510-00
Oven,0.953869,2016,04,04,10,52,21,513-00
Oven,0.947994,2016,04,04,10,55,25,516-01
Oven,0.956138,2016,04,04,13,05,03,530-01
Oven,0.960168,2016,04,04,14,01,30,534-01
Oven,0.963196,2016,04,04,14,14,02,545-00
Oven,0.962832,2016,04,04,14,15,15,547-01
Oven,0.964584,2016,04,04,14,16,33,548-00
Oven,0.961596,2016,04,04,14,25,25,554-01
Oven,0.954642,2016,04,04,15,46,27,560-01
Oven,0.949239,2016,04,04,16,41,54,590-01
Oven,0.956585,2016,04,04,16,59,36,595-01
Oven,0.951814,2016,04,04,18,04,04,602-00
Oven,0.952115,2016,04,04,18,04,40,603-00
Oven,0.9594,2016,04,04,18,06,01,604-00
Oven,0.929679,2016,04,04,18,41,38,629-01
Oven,0.957051,2016,04,04,18,54,17,635-00
Oven,0.945031,2016,04,04,18,58,14,637-01
Oven,0.91666,2016,04,04,19,02,06,638-00
Oven,0.918652,2016,04,04,19,39,23,642-00
Oven,0.91457,2016,04,04,19,44,34,643-00
Oven,0.896614,2016,04,04,22,08,18,34-00
Oven,0.866328,2016,04,05,06,15,14,72-00
Oven,0.909133,2016,04,05,07,35,26,105-00
Oven,0.954044,2016,04,05,08,06,10,114-01
Oven,0.925062,2016,04,05,11,49,03,214-00
Oven,0.930945,2016,04,05,12,21,48,217-01
Oven,0.929105,2016,04,05,12,29,50,218-00
Oven,0.940982,2016,04,05,12,30,25,219-01
Oven,0.948596,2016,04,05,12,32,29,221-01
Oven,0.936844,2016,04,05,12,38,50,228-00
Oven,0.945146,2016,04,05,16,02,15,244-00
Oven,0.944819,2016,04,05,16,53,50,252-01
Oven,0.939285,2016,04,05,17,45,47,273-01
Oven,0.9404,2016,04,05,18,36,20,298-00
Oven,0.95391,2016,04,05,18,48,42,307-01
Oven,0.925126,2016,04,05,19,42,18,339-01
Oven,0.942456,2016,04,05,19,43,25,340-00
Oven,0.870844,2016,04,05,19,53,18,347-01
Oven,0.882235,2016,04,05,19,55,25,349-00
Oven,0.895747,2016,04,06,06,11,59,404-01
Oven,0.898591,2016,04,06,06,52,28,413-01
Oven,0.940094,2016,04,06,16,16,57,610-01
Oven,0.938872,2016,04,06,16,49,23,624-01
Oven,0.943589,2016,04,06,17,42,47,666-00
Oven,0.887496,2016,04,06,20,54,56,13-01
Oven,0.811793,2016,04,07,00,20,14,35-00
Oven,0.962759,2016,04,07,07,44,28,102-00
Oven,0.961402,2016,04,07,07,45,04,103-01
Oven,0.933894,2016,04,07,10,02,35,109-00
Oven,0.940707,2016,04,07,10,37,33,114-01
Oven,0.94091,2016,04,07,11,08,37,134-01
Oven,0.951789,2016,04,07,16,02,47,261-00
Oven,0.917144,2016,04,03,07,36,17,50-01
Oven,0.908621,2016,04,03,07,38,06,51-00
Oven,0.937973,2016,04,03,08,02,33,64-00
Oven,0.942165,2016,04,03,08,44,28,69-00
Oven,0.943578,2016,04,03,08,45,17,70-00
Oven,0.949681,2016,04,03,08,52,12,76-00
Oven,0.950951,2016,04,03,08,53,53,77-00
Oven,0.94956,2016,04,03,08,55,10,78-00
Oven,0.940522,2016,04,03,08,56,32,82-00
Oven,0.950412,2016,04,03,08,59,43,84-01
Oven,0.938844,2016,04,03,09,04,56,88-01
Oven,0.912535,2016,04,03,09,10,04,92-00
Oven,0.944728,2016,04,03,09,13,10,94-00
Oven,0.929761,2016,04,03,09,15,10,95-01
Oven,0.947613,2016,04,03,09,17,43,97-01
Oven,0.951795,2016,04,03,09,18,17,98-00
Oven,0.953933,2016,04,03,09,18,45,99-01
Oven,0.94605,2016,04,03,09,21,22,101-01
Oven,0.93495,2016,04,03,09,23,23,103-00
Oven,0.9462,2016,04,03,09,24,57,105-00
Oven,0.94891,2016,04,03,09,31,35,106-01
Oven,0.95107,2016,04,03,09,31,57,107-01
Oven,0.923034,2016,04,03,09,36,15,112-00
Oven,0.930757,2016,04,03,09,50,47,115-00
Oven,0.930957,2016,04,03,09,55,43,117-01
Oven,0.950661,2016,04,03,09,57,11,118-00
Oven,0.936158,2016,04,03,10,07,15,120-00
Oven,0.924154,2016,04,03,10,07,44,121-01
Oven,0.951533,2016,04,03,10,13,47,125-00
Oven,0.926875,2016,04,03,10,17,59,126-01
Oven,0.941249,2016,04,03,10,34,31,131-00
Oven,0.956981,2016,04,03,10,37,11,133-00
Oven,0.937573,2016,04,03,10,38,25,134-00
Oven,0.914955,2016,04,03,10,41,08,138-01
Oven,0.931785,2016,04,03,10,44,54,145-00
Oven,0.891319,2016,04,03,10,50,33,151-01
Oven,0.925212,2016,04,03,11,50,58,153-00
Oven,0.93293,2016,04,03,11,58,01,159-01
Oven,0.934314,2016,04,03,12,21,16,165-00
Oven,0.911435,2016,04,03,12,23,46,167-01
Oven,0.907094,2016,04,03,12,24,54,168-00
Oven,0.913575,2016,04,03,12,27,08,171-00
Oven,0.936607,2016,04,03,12,43,09,183-00
Oven,0.931126,2016,04,03,12,45,27,186-00
Oven,0.93615,2016,04,03,12,49,09,189-01
Oven,0.961224,2016,04,03,12,55,13,192-01
Oven,0.914376,2016,04,03,12,55,42,193-01
Oven,0.936291,2016,04,03,12,59,48,194-00
Oven,0.945342,2016,04,03,13,05,21,198-00
Oven,0.944164,2016,04,03,13,07,59,201-01
Oven,0.952676,2016,04,03,13,13,59,202-01
Oven,0.934359,2016,04,03,13,17,46,203-01
Oven,0.919343,2016,04,03,13,22,00,204-01
Oven,0.909436,2016,04,03,13,23,31,205-01
Oven,0.92523,2016,04,03,13,31,31,207-00
Oven,0.931229,2016,04,03,13,33,14,209-01
Oven,0.9488,2016,04,03,13,45,09,211-00
Oven,0.945524,2016,04,03,13,59,00,218-01
Oven,0.949932,2016,04,03,14,01,23,221-01
Oven,0.952705,2016,04,03,14,01,49,222-01
Oven,0.954078,2016,04,03,14,04,35,225-00
Oven,0.94997,2016,04,03,14,07,46,227-00
Oven,0.945975,2016,04,03,14,24,43,236-01
Oven,0.956907,2016,04,03,14,33,15,243-00
Oven,0.955845,2016,04,03,14,43,47,249-01
Oven,0.94997,2016,04,03,15,20,04,262-01
Oven,0.9264,2016,04,03,15,24,18,263-01
Oven,0.94384,2016,04,03,15,24,52,264-01
Oven,0.946412,2016,04,03,15,26,05,265-00
Oven,0.948299,2016,04,03,15,28,19,266-00
Oven,0.904543,2016,04,03,15,40,13,271-00
Oven,0.945775,2016,04,03,15,41,55,272-00
Oven,0.944645,2016,04,03,15,42,41,273-01
Oven,0.948386,2016,04,03,15,48,14,277-01
Oven,0.952685,2016,04,03,15,49,15,279-01
Oven,0.952705,2016,04,03,15,58,33,286-01
Oven,0.948556,2016,04,03,16,03,30,289-01
Oven,0.938959,2016,04,03,17,44,46,303-00
Oven,0.94701,2016,04,03,18,00,37,306-00
Oven,0.957292,2016,04,03,18,04,57,309-00
Oven,0.957772,2016,04,03,18,07,27,311-01
Oven,0.938413,2016,04,03,18,43,16,321-01
Oven,0.939735,2016,04,03,18,56,51,326-01
Oven,0.925174,2016,04,03,19,09,44,329-00
Oven,0.918184,2016,04,03,19,17,54,332-00
Oven,0.952247,2016,04,03,19,20,03,334-01
Oven,0.95515,2016,04,03,19,20,33,335-01
Oven,0.960599,2016,04,03,19,22,30,338-01
Oven,0.924886,2016,04,03,19,28,42,339-01
Oven,0.897838,2016,04,03,20,05,30,347-01
Oven,0.904207,2016,04,03,20,44,39,365-00
Oven,0.929505,2016,04,03,21,08,38,375-01
Oven,0.886667,2016,04,03,21,30,42,378-00
Oven,0.906303,2016,04,04,06,41,16,404-00
Oven,0.938475,2016,04,04,07,04,29,406-01
Oven,0.944175,2016,04,04,07,10,18,408-00
Oven,0.925827,2016,04,04,07,17,32,412-01
Oven,0.932118,2016,04,04,07,17,59,413-00
Oven,0.938151,2016,04,04,07,18,09,414-01
Oven,0.888159,2016,04,04,07,20,32,416-01
Oven,0.931667,2016,04,04,07,28,56,419-00
Oven,0.941852,2016,04,04,07,29,48,420-01
Oven,0.948184,2016,04,04,07,33,38,423-01
Oven,0.952411,2016,04,04,07,34,42,424-01
Oven,0.953563,2016,04,04,07,43,49,425-01
Oven,0.952577,2016,04,04,07,44,35,426-00
Oven,0.936284,2016,04,04,07,45,41,427-00
Oven,0.923621,2016,04,04,07,46,17,428-00
Oven,0.937256,2016,04,04,08,00,38,430-01
Oven,0.920038,2016,04,04,08,01,41,431-00
Oven,0.927057,2016,04,04,08,02,13,432-00
Oven,0.936726,2016,04,04,08,02,52,433-00
Oven,0.894903,2016,04,04,08,03,26,434-01
Oven,0.917101,2016,04,04,08,05,06,435-00
Oven,0.942283,2016,04,04,08,17,08,438-00
Oven,0.939757,2016,04,04,08,18,24,439-01
Oven,0.940771,2016,04,04,08,20,27,443-01
Oven,0.947768,2016,04,04,08,21,13,445-00
Oven,0.945612,2016,04,04,08,25,23,448-01
Oven,0.946475,2016,04,04,08,27,50,449-00
Oven,0.93713,2016,04,04,08,28,46,450-01
Oven,0.945044,2016,04,04,08,48,57,456-01
Oven,0.946428,2016,04,04,08,49,26,457-00
Oven,0.942288,2016,04,04,08,50,42,458-01
Oven,0.939891,2016,04,04,08,53,58,459-00
Oven,0.94537,2016,04,04,08,55,54,460-01
Oven,0.943077,2016,04,04,08,56,16,461-01
Oven,0.927216,2016,04,04,09,04,46,463-01
Oven,0.94009,2016,04,04,09,06,45,464-01
Oven,0.944828,2016,04,04,09,09,28,466-01
Oven,0.93671,2016,04,04,09,10,10,468-00
Oven,0.941736,2016,04,04,09,11,26,470-01
Oven,0.917996,2016,04,04,09,31,56,475-01
Oven,0.932,2016,04,04,09,36,59,477-01
Oven,0.920532,2016,04,04,09,40,07,479-01
Oven,0.936746,2016,04,04,09,41,35,480-01
Oven,0.921763,2016,04,04,09,46,57,483-01
Oven,0.925393,2016,04,04,09,48,26,484-00
Oven,0.928915,2016,04,04,09,52,10,487-00
Oven,0.92587,2016,04,04,09,54,36,488-00
Oven,0.921705,2016,04,04,09,54,59,489-00
Oven,0.933694,2016,04,04,09,57,05,490-01
Oven,0.942833,2016,04,04,09,58,48,492-01
Oven,0.927517,2016,04,04,10,02,24,496-01
Oven,0.926413,2016,04,04,10,07,58,497-00
Oven,0.927967,2016,04,04,10,08,36,498-01
Oven,0.914722,2016,04,04,10,29,18,503-00
Oven,0.932078,2016,04,04,10,30,10,504-01
Oven,0.942507,2016,04,04,10,37,52,505-00
Oven,0.919843,2016,04,04,10,44,21,509-01
Oven,0.932413,2016,04,04,10,49,43,512-01
Oven,0.926352,2016,04,04,10,52,46,514-00
Oven,0.930706,2016,04,04,10,53,37,515-00
Oven,0.928895,2016,04,04,10,55,38,517-00
Oven,0.940597,2016,04,04,10,57,05,518-00
Oven,0.934349,2016,04,04,11,12,02,521-01
Oven,0.944582,2016,04,04,11,26,45,522-00
Oven,0.952506,2016,04,04,11,29,39,523-00
Oven,0.945545,2016,04,04,11,31,32,524-00
Oven,0.949583,2016,04,04,12,15,51,525-00
Oven,0.938413,2016,04,04,12,16,06,526-00
Oven,0.930378,2016,04,04,12,17,49,527-00
Oven,0.955122,2016,04,04,12,44,37,528-01
Oven,0.900609,2016,04,04,12,58,31,529-00
Oven,0.951763,2016,04,04,13,10,56,531-00
Oven,0.910512,2016,04,04,13,59,50,533-00
Oven,0.958082,2016,04,04,14,03,28,535-00
Oven,0.960838,2016,04,04,14,03,51,536-00
Oven,0.959549,2016,04,04,14,08,01,538-01
Oven,0.961642,2016,04,04,14,09,11,539-00
Oven,0.962228,2016,04,04,14,09,21,540-01
Oven,0.954799,2016,04,04,14,09,52,541-00
Oven,0.946299,2016,04,04,14,10,16,542-00
Oven,0.950426,2016,04,04,14,10,51,543-01
Oven,0.960017,2016,04,04,14,14,33,546-01
Oven,0.935096,2016,04,04,14,17,16,549-00
Oven,0.9566,2016,04,04,14,18,14,550-00
Oven,0.958359,2016,04,04,14,18,50,551-01
Oven,0.936093,2016,04,04,16,23,08,575-01
Oven,0.934212,2016,04,04,16,23,42,576-01
Oven,0.941991,2016,04,04,16,48,21,592-00
Oven,0.955211,2016,04,04,16,48,37,593-00
Oven,0.952635,2016,04,04,17,55,39,597-01
Oven,0.937126,2016,04,04,17,57,22,598-01
Oven,0.954048,2016,04,04,17,58,55,599-01
Oven,0.95305,2016,04,04,18,09,07,605-01
Oven,0.955657,2016,04,04,18,14,04,607-00
Oven,0.953265,2016,04,04,18,14,48,608-01
Oven,0.960635,2016,04,04,18,15,54,609-00
Oven,0.958932,2016,04,04,18,17,01,610-01
Oven,0.942956,2016,04,04,18,18,46,611-01
Oven,0.945976,2016,04,04,18,19,36,612-00
Oven,0.922692,2016,04,04,18,20,21,614-00
Oven,0.948963,2016,04,04,18,21,46,615-01
Oven,0.941929,2016,04,04,18,22,51,616-00
Oven,0.958827,2016,04,04,18,23,20,617-00
Oven,0.953444,2016,04,04,18,25,14,619-00
Oven,0.94995,2016,04,04,18,26,11,620-00
Oven,0.958023,2016,04,04,18,32,18,622-00
Oven,0.950269,2016,04,04,18,33,19,623-00
Oven,0.951156,2016,04,04,18,33,46,624-01
Oven,0.953662,2016,04,04,18,35,36,625-00
Oven,0.921135,2016,04,04,18,37,31,626-01
Oven,0.95304,2016,04,04,18,39,55,627-01
Oven,0.950819,2016,04,04,18,40,32,628-00
Oven,0.949151,2016,04,04,18,43,09,630-01
Oven,0.945347,2016,04,04,18,44,00,631-00
Oven,0.951416,2016,04,04,18,44,32,632-00
Oven,0.928286,2016,04,04,18,49,59,633-00
Oven,0.936521,2016,04,04,18,55,51,636-00
Oven,0.853734,2016,04,04,19,45,17,644-00
Oven,0.84283,2016,04,04,19,54,49,647-01
Oven,0.930369,2016,04,04,22,31,30,44-00
Oven,0.935129,2016,04,04,22,32,01,45-00
Oven,0.912238,2016,04,04,23,48,03,64-00
Oven,0.831876,2016,04,05,06,22,47,79-01
Oven,0.947506,2016,04,05,07,09,05,90-00
Oven,0.931159,2016,04,05,07,17,34,94-01
Oven,0.946857,2016,04,05,07,24,53,97-01
Oven,0.94112,2016,04,05,07,29,22,99-00
Oven,0.933471,2016,04,05,07,31,43,102-01
Oven,0.954187,2016,04,05,07,38,26,106-00
Oven,0.931073,2016,04,05,08,15,22,121-01
Oven,0.923248,2016,04,05,08,20,33,127-01
Oven,0.896062,2016,04,05,08,21,46,129-00
Oven,0.922472,2016,04,05,08,25,07,132-00
Oven,0.941606,2016,04,05,08,52,30,138-01
Oven,0.926185,2016,04,05,08,55,56,140-00
Oven,0.948796,2016,04,05,08,57,29,141-00
Oven,0.950829,2016,04,05,08,57,45,142-01
Oven,0.95141,2016,04,05,08,58,25,143-01
Oven,0.937212,2016,04,05,09,06,15,147-00
Oven,0.931307,2016,04,05,09,14,37,156-00
Oven,0.904936,2016,04,05,10,28,51,181-01
Oven,0.90918,2016,04,05,10,38,50,186-00
Oven,0.907119,2016,04,05,10,40,58,187-00
Oven,0.932557,2016,04,05,10,41,48,188-00
Oven,0.905523,2016,04,05,10,42,54,189-00
Oven,0.917155,2016,04,05,10,44,01,191-01
Oven,0.874147,2016,04,05,10,50,40,199-00
Oven,0.930937,2016,04,05,11,07,21,207-00
Oven,0.887726,2016,04,05,11,08,22,208-01
Oven,0.893874,2016,04,05,11,12,27,209-00
Oven,0.873683,2016,04,05,11,15,31,210-01
Oven,0.911454,2016,04,05,11,16,34,211-01
Oven,0.929855,2016,04,05,11,48,03,213-01
Oven,0.921402,2016,04,05,12,07,49,215-00
Oven,0.903134,2016,04,05,12,10,42,216-00
Oven,0.948479,2016,04,05,12,34,58,224-01
Oven,0.933025,2016,04,05,12,35,43,225-00
Oven,0.938269,2016,04,05,12,38,17,227-00
Oven,0.931563,2016,04,05,12,39,16,229-00
Oven,0.916544,2016,04,05,12,40,01,230-01
Oven,0.920855,2016,04,05,12,41,34,231-01
Oven,0.925515,2016,04,05,12,42,06,232-00
Oven,0.917872,2016,04,05,12,42,39,233-01
Oven,0.90893,2016,04,05,12,42,56,234-00
Oven,0.920987,2016,04,05,12,43,41,236-01
Oven,0.929439,2016,04,05,12,43,57,237-01
Oven,0.887779,2016,04,05,12,45,15,238-01
Oven,0.941878,2016,04,05,14,19,02,241-00
Oven,0.940811,2016,04,05,14,25,18,242-00
Oven,0.933913,2016,04,05,16,03,22,245-01
Oven,0.947998,2016,04,05,16,05,26,246-00
Oven,0.934948,2016,04,05,16,54,16,253-01
Oven,0.943983,2016,04,05,17,11,42,258-01
Oven,0.951305,2016,04,05,17,17,01,262-00
Oven,0.959801,2016,04,05,17,19,52,263-01
Oven,0.955675,2016,04,05,17,22,28,265-00
Oven,0.953456,2016,04,05,17,23,05,266-01
Oven,0.907065,2016,04,05,17,24,55,267-00
Oven,0.922246,2016,04,05,17,33,34,270-00
Oven,0.934505,2016,04,05,17,37,29,271-01
Oven,0.920125,2016,04,05,17,47,23,274-00
Oven,0.925794,2016,04,05,17,49,34,275-01
Oven,0.950432,2016,04,05,18,08,52,283-01
Oven,0.943749,2016,04,05,18,09,44,284-00
Oven,0.933259,2016,04,05,18,23,11,290-00
Oven,0.943538,2016,04,05,18,28,43,293-00
Oven,0.904198,2016,04,05,18,37,11,299-01
Oven,0.909186,2016,04,05,18,41,01,300-00
Oven,0.919431,2016,04,05,18,47,12,306-00
Oven,0.919033,2016,04,05,18,54,02,308-00
Oven,0.916251,2016,04,05,19,03,14,311-00
Oven,0.895822,2016,04,05,19,03,37,312-01
Oven,0.906789,2016,04,05,19,03,52,313-00
Oven,0.917122,2016,04,05,19,08,15,317-00
Oven,0.929223,2016,04,05,19,09,31,319-00
Oven,0.938796,2016,04,05,19,12,34,321-00
Oven,0.918897,2016,04,05,19,18,11,323-01
Oven,0.724306,2016,04,05,19,52,24,346-00
Oven,0.842436,2016,04,05,21,31,06,372-00
Oven,0.91218,2016,04,06,06,37,40,408-01
Oven,0.948435,2016,04,06,07,39,31,445-00
Oven,0.939728,2016,04,06,07,41,37,447-01
Oven,0.945899,2016,04,06,07,42,09,448-01
Oven,0.938939,2016,04,06,07,43,47,449-01
Oven,0.930794,2016,04,06,07,46,32,452-01
Oven,0.936571,2016,04,06,07,47,02,453-01
Oven,0.949539,2016,04,06,07,48,37,454-00
Oven,0.94189,2016,04,06,07,50,13,455-01
Oven,0.938352,2016,04,06,07,51,12,456-00
Oven,0.933247,2016,04,06,07,51,30,457-00
Oven,0.933941,2016,04,06,07,52,00,458-01
Oven,0.944895,2016,04,06,08,04,45,464-01
Oven,0.908657,2016,04,06,08,27,41,473-01
Oven,0.904296,2016,04,06,08,51,03,484-00
Oven,0.931742,2016,04,06,08,51,37,485-01
Oven,0.89343,2016,04,06,10,23,42,540-00
Oven,0.888362,2016,04,06,12,11,20,550-00
Oven,0.874378,2016,04,06,15,55,01,596-00
Oven,0.946634,2016,04,06,16,51,46,626-00
Oven,0.926529,2016,04,06,16,53,59,627-01
Oven,0.90964,2016,04,06,17,05,44,631-01
Oven,0.942428,2016,04,06,17,13,37,637-00
Oven,0.954294,2016,04,06,17,23,56,650-00
Oven,0.945937,2016,04,06,17,24,23,651-00
Oven,0.947493,2016,04,06,17,28,09,655-00
Oven,0.95234,2016,04,06,17,35,25,661-00
Oven,0.925355,2016,04,06,17,40,45,663-01
Oven,0.933554,2016,04,06,18,04,26,674-01
Oven,0.950914,2016,04,06,18,08,48,676-01
Oven,0.953711,2016,04,06,18,21,33,677-00
Oven,0.948966,2016,04,06,18,28,21,679-00
Oven,0.949799,2016,04,06,18,37,36,680-00
Oven,0.901399,2016,04,06,19,34,26,04-00
Oven,0.926995,2016,04,06,19,36,32,05-01
Oven,0.826198,2016,04,06,21,10,48,23-00
Oven,0.761241,2016,04,06,21,50,27,30-01
Oven,0.794083,2016,04,07,06,29,52,67-01
Oven,0.959573,2016,04,07,07,45,27,104-00
Oven,0.910352,2016,04,07,11,07,50,131-01
Oven,0.938179,2016,04,07,11,23,09,142-01
Oven,0.924085,2016,04,07,11,57,59,160-00
Oven,0.926131,2016,04,07,13,12,06,197-01
Oven,0.920718,2016,04,07,13,34,53,214-00
Oven,0.923586,2016,04,07,15,14,45,234-00
Oven,0.92084,2016,04,02,22,06,24,25-01
Oven,0.909436,2016,04,02,22,10,28,28-01
Oven,0.894752,2016,04,02,23,35,32,39-01
Oven,0.910808,2016,04,03,07,52,47,63-01
Oven,0.913425,2016,04,03,08,03,03,65-00
Oven,0.918163,2016,04,03,08,05,43,66-00
Oven,0.946957,2016,04,03,08,14,50,67-00
Oven,0.938881,2016,04,03,08,30,22,68-01
Oven,0.936764,2016,04,03,08,48,28,72-01
Oven,0.924225,2016,04,03,08,50,57,75-01
Oven,0.946586,2016,04,03,08,55,53,79-00
Oven,0.944909,2016,04,03,08,56,21,81-00
Oven,0.931293,2016,04,03,08,58,23,83-00
Oven,0.939959,2016,04,03,09,01,19,85-00
Oven,0.950971,2016,04,03,09,02,51,86-01
Oven,0.949464,2016,04,03,09,03,22,87-01
Oven,0.931413,2016,04,03,09,05,34,89-00
Oven,0.935864,2016,04,03,09,06,04,90-00
Oven,0.931954,2016,04,03,09,08,30,91-01
Oven,0.933764,2016,04,03,09,11,54,93-01
Oven,0.930935,2016,04,03,09,21,59,102-00
Oven,0.951557,2016,04,03,09,24,11,104-01
Oven,0.947714,2016,04,03,09,32,24,108-00
Oven,0.920896,2016,04,03,09,33,41,110-01
Oven,0.928912,2016,04,03,09,34,23,111-00
Oven,0.947649,2016,04,03,09,54,46,116-01
Oven,0.950053,2016,04,03,10,06,42,119-01
Oven,0.941523,2016,04,03,10,27,46,129-01
Oven,0.911826,2016,04,03,10,33,42,130-00
Oven,0.921581,2016,04,03,10,42,18,140-00
Oven,0.908112,2016,04,03,10,46,58,148-01
Oven,0.912708,2016,04,03,11,54,40,156-00
Oven,0.904687,2016,04,03,12,26,21,170-01
Oven,0.923081,2016,04,03,12,28,28,173-00
Oven,0.919148,2016,04,03,12,38,33,177-01
Oven,0.930431,2016,04,03,12,50,57,190-01
Oven,0.895831,2016,04,03,12,53,26,191-01
Oven,0.936753,2016,04,03,13,03,38,195-00
Oven,0.934095,2016,04,03,13,04,22,196-00
Oven,0.902223,2016,04,03,13,24,00,206-00
Oven,0.915611,2016,04,03,13,32,40,208-01
Oven,0.955359,2016,04,03,13,49,20,213-01
Oven,0.943251,2016,04,03,13,55,39,214-01
Oven,0.948454,2016,04,03,13,59,49,220-01
Oven,0.94794,2016,04,03,14,02,42,223-00
Oven,0.93801,2016,04,03,14,03,20,224-01
Oven,0.954338,2016,04,03,14,05,51,226-00
Oven,0.94734,2016,04,03,14,08,42,228-01
Oven,0.938272,2016,04,03,14,14,29,230-01
Oven,0.945899,2016,04,03,14,14,50,231-01
Oven,0.889805,2016,04,03,14,15,39,233-00
Oven,0.959733,2016,04,03,14,24,21,235-00
Oven,0.930862,2016,04,03,14,26,12,238-01
Oven,0.94267,2016,04,03,14,27,47,239-01
Oven,0.945418,2016,04,03,14,28,58,240-00
Oven,0.940183,2016,04,03,14,44,20,250-01
Oven,0.931893,2016,04,03,14,59,39,260-00
Oven,0.935296,2016,04,03,15,31,33,267-01
Oven,0.947127,2016,04,03,15,35,31,268-00
Oven,0.940604,2016,04,03,15,37,56,269-01
Oven,0.929216,2016,04,03,15,39,37,270-00
Oven,0.924184,2016,04,03,15,43,17,274-00
Oven,0.930607,2016,04,03,15,47,12,276-00
Oven,0.945924,2016,04,03,15,49,57,280-00
Oven,0.878472,2016,04,03,15,50,12,281-01
Oven,0.942567,2016,04,03,17,58,16,304-00
Oven,0.945386,2016,04,03,17,59,30,305-00
Oven,0.938557,2016,04,03,18,09,05,313-00
Oven,0.954575,2016,04,03,18,11,02,314-01
Oven,0.933869,2016,04,03,18,11,45,315-00
Oven,0.939007,2016,04,03,18,14,12,316-00
Oven,0.941825,2016,04,03,18,14,51,317-01
Oven,0.923612,2016,04,03,18,15,26,318-01
Oven,0.941191,2016,04,03,18,15,51,319-00
Oven,0.94741,2016,04,03,18,53,53,325-01
Oven,0.916665,2016,04,03,19,07,46,328-00
Oven,0.892887,2016,04,03,19,10,48,330-01
Oven,0.880794,2016,04,03,19,50,21,344-00
Oven,0.887032,2016,04,03,20,21,16,357-01
Oven,0.783991,2016,04,03,20,47,48,366-00
Oven,0.932004,2016,04,04,07,15,21,409-00
Oven,0.909123,2016,04,04,07,15,46,410-01
Oven,0.882401,2016,04,04,07,16,54,411-00
Oven,0.902057,2016,04,04,07,28,19,418-01
Oven,0.930472,2016,04,04,08,05,45,436-00
Oven,0.939073,2016,04,04,08,19,45,441-00
Oven,0.932373,2016,04,04,08,20,06,442-00
Oven,0.941773,2016,04,04,08,22,24,446-00
Oven,0.939671,2016,04,04,08,23,47,447-01
Oven,0.93158,2016,04,04,08,34,29,451-00
Oven,0.935571,2016,04,04,08,35,26,453-00
Oven,0.925248,2016,04,04,08,38,52,454-01
Oven,0.890736,2016,04,04,09,03,59,462-01
Oven,0.938779,2016,04,04,09,08,03,465-01
Oven,0.919315,2016,04,04,09,09,39,467-01
Oven,0.911692,2016,04,04,09,22,21,471-00
Oven,0.926694,2016,04,04,09,35,16,476-01
Oven,0.898391,2016,04,04,09,38,22,478-00
Oven,0.905769,2016,04,04,09,43,18,481-01
Oven,0.925701,2016,04,04,09,51,46,486-00
Oven,0.879795,2016,04,04,09,59,29,493-01
Oven,0.939393,2016,04,04,10,01,42,495-00
