ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,_ID
5,Control_Room,Control_Room,0.822392,20160403122320-166-01
4,Stockroom,Stockroom,0.854,20160403122320-166-01
3,Bottled_Water,Bottled_Water,0.882919,20160403122320-166-01
2,Stove,Stove,0.923471,20160403122320-166-01
1,Oven,Oven,0.940237,20160403122320-166-01
0,Mixed_Color,Mixed_Color,0.971518,20160403122320-166-01
15,Synchronized_Swimming,Synchronized_Swimming,0.545895,20160403122346-167-01
14,Store,Store,0.550982,20160403122346-167-01
13,Eatery_Space,Eatery_Space,0.568168,20160403122346-167-01
12,Industrial_Space,Industrial_Space,0.597902,20160403122346-167-01
11,Archery,Archery,0.686685,20160403122346-167-01
10,Pubbing,Pubbing,0.740666,20160403122346-167-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.813028,20160403122346-167-01
8,Stockroom,Stockroom,0.832015,20160403122346-167-01
7,Engine_Room,Engine_Room,0.835701,20160403122346-167-01
6,Beauty_Salon,Beauty_Salon,0.855667,20160403122346-167-01
5,Microwave,Microwave,0.885547,20160403122346-167-01
4,Control_Room,Control_Room,0.888467,20160403122346-167-01
3,Dish_Washer,Dish_Washer,0.911286,20160403122346-167-01
2,Oven,Oven,0.911435,20160403122346-167-01
1,Stove,Stove,0.917194,20160403122346-167-01
0,Mixed_Color,Mixed_Color,0.970829,20160403122346-167-01
16,Appliance,Appliance,0.510064,20160403122454-168-00
15,Auto_Track_Racing,Auto_Track_Racing,0.519917,20160403122454-168-00
14,Big_Group,Big_Group,0.524457,20160403122454-168-00
13,Synchronized_Swimming,Synchronized_Swimming,0.552521,20160403122454-168-00
12,Living_Room,Living_Room,0.70789,20160403122454-168-00
11,Industrial_Space,Industrial_Space,0.717487,20160403122454-168-00
10,Archery,Archery,0.752376,20160403122454-168-00
9,Bookstore,Bookstore,0.787768,20160403122454-168-00
8,Assembly_Plant,Assembly_Plant,0.799265,20160403122454-168-00
7,Engine_or_Control_Room,Engine_or_Control_Room,0.803051,20160403122454-168-00
6,Washer_and_Dryer,Washer_and_Dryer,0.832644,20160403122454-168-00
5,Car_Repair_Shop,Car_Repair_Shop,0.856906,20160403122454-168-00
4,Auto_Factory,Auto_Factory,0.879491,20160403122454-168-00
3,Stove,Stove,0.900033,20160403122454-168-00
2,Oven,Oven,0.907094,20160403122454-168-00
1,Dish_Washer,Dish_Washer,0.940196,20160403122454-168-00
0,Mixed_Color,Mixed_Color,0.971808,20160403122454-168-00
14,Appliance,Appliance,0.506489,20160403122621-170-01
13,Eatery_Space,Eatery_Space,0.53443,20160403122621-170-01
12,Archery,Archery,0.706903,20160403122621-170-01
11,Living_Room,Living_Room,0.716535,20160403122621-170-01
10,Pubbing,Pubbing,0.758453,20160403122621-170-01
9,Car_Repair_Shop,Car_Repair_Shop,0.768097,20160403122621-170-01
8,Library,Library,0.800948,20160403122621-170-01
7,Beauty_Salon,Beauty_Salon,0.821541,20160403122621-170-01
6,Engine_or_Control_Room,Engine_or_Control_Room,0.827934,20160403122621-170-01
5,Microwave,Microwave,0.849931,20160403122621-170-01
4,Control_Room,Control_Room,0.90208,20160403122621-170-01
3,Oven,Oven,0.904687,20160403122621-170-01
2,Dish_Washer,Dish_Washer,0.907967,20160403122621-170-01
1,Stove,Stove,0.957032,20160403122621-170-01
0,Mixed_Color,Mixed_Color,0.971741,20160403122621-170-01
16,Conference_Room,Conference_Room,0.641038,20160403122733-172-01
15,Living_Room,Living_Room,0.656991,20160403122733-172-01
14,Motor_Sport,Motor_Sport,0.679222,20160403122733-172-01
13,Riot,Riot,0.704123,20160403122733-172-01
12,Auto_Racing,Auto_Racing,0.742205,20160403122733-172-01
11,Industrial_Space,Industrial_Space,0.754712,20160403122733-172-01
10,Car_Repair_Shop,Car_Repair_Shop,0.831266,20160403122733-172-01
9,Stockroom,Stockroom,0.84412,20160403122733-172-01
8,Heavy_Truck,Heavy_Truck,0.854703,20160403122733-172-01
7,Microwave,Microwave,0.857446,20160403122733-172-01
6,Engine_or_Control_Room,Engine_or_Control_Room,0.885433,20160403122733-172-01
5,Auto_Track_Racing,Auto_Track_Racing,0.88551,20160403122733-172-01
4,Engine_Room,Engine_Room,0.898429,20160403122733-172-01
3,Stove,Stove,0.899356,20160403122733-172-01
2,Control_Room,Control_Room,0.923435,20160403122733-172-01
1,Oven,Oven,0.938596,20160403122733-172-01
0,Mixed_Color,Mixed_Color,0.943845,20160403122733-172-01
16,Conference_Room,Conference_Room,0.524753,20160403122708-171-00
15,Industrial_Space,Industrial_Space,0.626025,20160403122708-171-00
14,Riot,Riot,0.676736,20160403122708-171-00
13,Living_Room,Living_Room,0.711432,20160403122708-171-00
12,Motor_Sport,Motor_Sport,0.72392,20160403122708-171-00
11,Auto_Racing,Auto_Racing,0.787354,20160403122708-171-00
10,Engine_Room,Engine_Room,0.838511,20160403122708-171-00
9,Stockroom,Stockroom,0.850845,20160403122708-171-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.852168,20160403122708-171-00
7,Dish_Washer,Dish_Washer,0.859826,20160403122708-171-00
6,Car_Repair_Shop,Car_Repair_Shop,0.86625,20160403122708-171-00
5,Heavy_Truck,Heavy_Truck,0.876062,20160403122708-171-00
4,Control_Room,Control_Room,0.911107,20160403122708-171-00
3,Auto_Track_Racing,Auto_Track_Racing,0.912899,20160403122708-171-00
2,Oven,Oven,0.913575,20160403122708-171-00
1,Mixed_Color,Mixed_Color,0.952556,20160403122708-171-00
0,Stove,Stove,0.954385,20160403122708-171-00
14,Pubbing,Pubbing,0.505749,20160403122828-173-00
13,Racquet_Sport,Racquet_Sport,0.544148,20160403122828-173-00
12,Engine_or_Control_Room,Engine_or_Control_Room,0.555745,20160403122828-173-00
11,Big_Group,Big_Group,0.587414,20160403122828-173-00
10,Airport_Terminal,Airport_Terminal,0.630035,20160403122828-173-00
9,Library,Library,0.694129,20160403122828-173-00
8,Living_Room,Living_Room,0.719805,20160403122828-173-00
7,Beauty_Salon,Beauty_Salon,0.720465,20160403122828-173-00
6,Table_Tennis,Table_Tennis,0.849307,20160403122828-173-00
5,Microwave,Microwave,0.867128,20160403122828-173-00
4,Control_Room,Control_Room,0.888227,20160403122828-173-00
3,Oven,Oven,0.923081,20160403122828-173-00
2,Stove,Stove,0.936178,20160403122828-173-00
1,Dish_Washer,Dish_Washer,0.941267,20160403122828-173-00
0,Mixed_Color,Mixed_Color,0.971638,20160403122828-173-00
15,Tool,Tool,0.505844,20160403123031-174-01
14,Industrial_Space,Industrial_Space,0.589459,20160403123031-174-01
13,Conference_Room,Conference_Room,0.593895,20160403123031-174-01
12,Indoor_Volleyball,Indoor_Volleyball,0.603874,20160403123031-174-01
11,Archery,Archery,0.61423,20160403123031-174-01
10,Big_Group,Big_Group,0.78637,20160403123031-174-01
9,Courtroom,Courtroom,0.795845,20160403123031-174-01
8,Microwave,Microwave,0.815554,20160403123031-174-01
7,Control_Room,Control_Room,0.837808,20160403123031-174-01
6,Engine_Room,Engine_Room,0.842992,20160403123031-174-01
5,Engine_or_Control_Room,Engine_or_Control_Room,0.84695,20160403123031-174-01
4,Stove,Stove,0.875709,20160403123031-174-01
3,Car_Repair_Shop,Car_Repair_Shop,0.911261,20160403123031-174-01
2,Toaster,Toaster,0.914394,20160403123031-174-01
1,Oven,Oven,0.923553,20160403123031-174-01
0,Mixed_Color,Mixed_Color,0.97214,20160403123031-174-01
14,Motor_Sport,Motor_Sport,0.523485,20160403123117-175-00
13,Kayaking,Kayaking,0.538369,20160403123117-175-00
12,Pubbing,Pubbing,0.588245,20160403123117-175-00
11,Conference_Room,Conference_Room,0.684754,20160403123117-175-00
10,Auto_Track_Racing,Auto_Track_Racing,0.707413,20160403123117-175-00
9,Stockroom,Stockroom,0.846198,20160403123117-175-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.846447,20160403123117-175-00
7,Car_Repair_Shop,Car_Repair_Shop,0.863593,20160403123117-175-00
6,Engine_Room,Engine_Room,0.863917,20160403123117-175-00
5,Heavy_Truck,Heavy_Truck,0.888944,20160403123117-175-00
4,Dish_Washer,Dish_Washer,0.902079,20160403123117-175-00
3,Control_Room,Control_Room,0.90389,20160403123117-175-00
2,Stove,Stove,0.93041,20160403123117-175-00
1,Oven,Oven,0.942699,20160403123117-175-00
0,Mixed_Color,Mixed_Color,0.965778,20160403123117-175-00
14,Eatery_Space,Eatery_Space,0.573466,20160403123400-176-01
13,Industrial_Space,Industrial_Space,0.670459,20160403123400-176-01
12,Pubbing,Pubbing,0.690444,20160403123400-176-01
11,Living_Room,Living_Room,0.699289,20160403123400-176-01
10,Archery,Archery,0.701601,20160403123400-176-01
9,Car_Repair_Shop,Car_Repair_Shop,0.829339,20160403123400-176-01
8,Stockroom,Stockroom,0.847854,20160403123400-176-01
7,Control_Room,Control_Room,0.864796,20160403123400-176-01
6,Engine_Room,Engine_Room,0.88758,20160403123400-176-01
5,Engine_or_Control_Room,Engine_or_Control_Room,0.890836,20160403123400-176-01
4,Microwave,Microwave,0.904525,20160403123400-176-01
3,Stove,Stove,0.91685,20160403123400-176-01
2,Dish_Washer,Dish_Washer,0.930361,20160403123400-176-01
1,Oven,Oven,0.934608,20160403123400-176-01
0,Mixed_Color,Mixed_Color,0.968679,20160403123400-176-01
14,Riot,Riot,0.503083,20160403123833-177-01
13,Auto_Track_Racing,Auto_Track_Racing,0.587218,20160403123833-177-01
12,Archery,Archery,0.644509,20160403123833-177-01
11,Living_Room,Living_Room,0.653956,20160403123833-177-01
10,Pubbing,Pubbing,0.727078,20160403123833-177-01
9,Stockroom,Stockroom,0.843035,20160403123833-177-01
8,Car_Repair_Shop,Car_Repair_Shop,0.845134,20160403123833-177-01
7,Engine_or_Control_Room,Engine_or_Control_Room,0.854773,20160403123833-177-01
6,Bookstore,Bookstore,0.86435,20160403123833-177-01
5,Toaster,Toaster,0.875219,20160403123833-177-01
4,Control_Room,Control_Room,0.88279,20160403123833-177-01
3,Oven,Oven,0.919148,20160403123833-177-01
2,Dish_Washer,Dish_Washer,0.921103,20160403123833-177-01
1,Stove,Stove,0.951329,20160403123833-177-01
0,Mixed_Color,Mixed_Color,0.972563,20160403123833-177-01
12,Archery,Archery,0.538348,20160403123848-178-00
11,Industrial_Space,Industrial_Space,0.623682,20160403123848-178-00
10,Pubbing,Pubbing,0.732508,20160403123848-178-00
9,Engine_or_Control_Room,Engine_or_Control_Room,0.760625,20160403123848-178-00
8,Bookstore,Bookstore,0.781599,20160403123848-178-00
7,Control_Room,Control_Room,0.792128,20160403123848-178-00
6,Engine_Room,Engine_Room,0.808838,20160403123848-178-00
5,Stockroom,Stockroom,0.838735,20160403123848-178-00
4,Toaster,Toaster,0.893778,20160403123848-178-00
3,Dish_Washer,Dish_Washer,0.927533,20160403123848-178-00
2,Stove,Stove,0.933158,20160403123848-178-00
1,Oven,Oven,0.947985,20160403123848-178-00
0,Mixed_Color,Mixed_Color,0.973624,20160403123848-178-00
15,Eatery_Space,Eatery_Space,0.502775,20160403123934-179-01
14,Pubbing,Pubbing,0.50586,20160403123934-179-01
13,Restaurant,Restaurant,0.570017,20160403123934-179-01
12,Industrial_Space,Industrial_Space,0.589358,20160403123934-179-01
11,Archery,Archery,0.612406,20160403123934-179-01
10,Auto_Track_Racing,Auto_Track_Racing,0.760829,20160403123934-179-01
9,Bookstore,Bookstore,0.867046,20160403123934-179-01
8,Engine_Room,Engine_Room,0.86993,20160403123934-179-01
7,Microwave,Microwave,0.874712,20160403123934-179-01
6,Engine_or_Control_Room,Engine_or_Control_Room,0.878126,20160403123934-179-01
5,Car_Repair_Shop,Car_Repair_Shop,0.885845,20160403123934-179-01
4,Dish_Washer,Dish_Washer,0.906759,20160403123934-179-01
3,Control_Room,Control_Room,0.913397,20160403123934-179-01
2,Stove,Stove,0.94751,20160403123934-179-01
1,Oven,Oven,0.951347,20160403123934-179-01
0,Mixed_Color,Mixed_Color,0.967874,20160403123934-179-01
15,Table_Tennis,Table_Tennis,0.500492,20160403124049-180-01
14,Eatery_Space,Eatery_Space,0.50956,20160403124049-180-01
4,Control_Room,Control_Room,0.89994,20160404094007-479-01
3,Dish_Washer,Dish_Washer,0.912734,20160404094007-479-01
2,Oven,Oven,0.920532,20160404094007-479-01
1,Stove,Stove,0.951612,20160404094007-479-01
0,Mixed_Color,Mixed_Color,0.96414,20160404094007-479-01
18,Industrial_Space,Industrial_Space,0.507248,20160404094135-480-01
17,Magenta,Magenta,0.561682,20160404094135-480-01
16,Living_Room,Living_Room,0.587933,20160404094135-480-01
15,Archery,Archery,0.637107,20160404094135-480-01
14,Big_Group,Big_Group,0.668476,20160404094135-480-01
13,Market,Market,0.67746,20160404094135-480-01
12,Disturbance,Disturbance,0.707588,20160404094135-480-01
11,Riot,Riot,0.734649,20160404094135-480-01
10,Control_Room,Control_Room,0.744473,20160404094135-480-01
9,Beauty_Salon,Beauty_Salon,0.776293,20160404094135-480-01
8,Engine_or_Control_Room,Engine_or_Control_Room,0.77883,20160404094135-480-01
7,Shopping,Shopping,0.799156,20160404094135-480-01
6,Heavy_Truck,Heavy_Truck,0.833132,20160404094135-480-01
5,Stockroom,Stockroom,0.833837,20160404094135-480-01
4,Dish_Washer,Dish_Washer,0.851793,20160404094135-480-01
3,Pubbing,Pubbing,0.883844,20160404094135-480-01
2,Oven,Oven,0.936746,20160404094135-480-01
1,Stove,Stove,0.96762,20160404094135-480-01
0,Mixed_Color,Mixed_Color,0.968443,20160404094135-480-01
14,Living_Room,Living_Room,0.513387,20160404094318-481-01
13,Appliance,Appliance,0.524487,20160404094318-481-01
12,Riot,Riot,0.569111,20160404094318-481-01
11,Archery,Archery,0.577549,20160404094318-481-01
10,Pantry,Pantry,0.736649,20160404094318-481-01
9,Beauty_Salon,Beauty_Salon,0.76964,20160404094318-481-01
8,Stockroom,Stockroom,0.832063,20160404094318-481-01
7,Control_Room,Control_Room,0.833875,20160404094318-481-01
6,Engine_or_Control_Room,Engine_or_Control_Room,0.84493,20160404094318-481-01
5,Microwave,Microwave,0.861391,20160404094318-481-01
4,Pubbing,Pubbing,0.870591,20160404094318-481-01
3,Oven,Oven,0.905769,20160404094318-481-01
2,Dish_Washer,Dish_Washer,0.919082,20160404094318-481-01
1,Stove,Stove,0.931891,20160404094318-481-01
0,Mixed_Color,Mixed_Color,0.955504,20160404094318-481-01
14,Appliance,Appliance,0.532151,20160404094448-482-00
13,Archery,Archery,0.687879,20160404094448-482-00
12,Big_Group,Big_Group,0.72614,20160404094448-482-00
11,Beauty_Salon,Beauty_Salon,0.779384,20160404094448-482-00
10,Engine_or_Control_Room,Engine_or_Control_Room,0.82311,20160404094448-482-00
9,Stockroom,Stockroom,0.840755,20160404094448-482-00
8,Pubbing,Pubbing,0.842436,20160404094448-482-00
7,Riot,Riot,0.85817,20160404094448-482-00
6,Barber_Shop,Barber_Shop,0.886666,20160404094448-482-00
5,Dish_Washer,Dish_Washer,0.900244,20160404094448-482-00
4,Oven,Oven,0.914916,20160404094448-482-00
3,Control_Room,Control_Room,0.924964,20160404094448-482-00
2,Microwave,Microwave,0.92746,20160404094448-482-00
1,Stove,Stove,0.940153,20160404094448-482-00
0,Mixed_Color,Mixed_Color,0.96491,20160404094448-482-00
16,Appliance,Appliance,0.520682,20160404094657-483-01
15,Big_Group,Big_Group,0.573697,20160404094657-483-01
14,Shopping,Shopping,0.606868,20160404094657-483-01
13,Dining_Room,Dining_Room,0.613298,20160404094657-483-01
12,Archery,Archery,0.684078,20160404094657-483-01
11,Riot,Riot,0.735916,20160404094657-483-01
10,Beauty_Salon,Beauty_Salon,0.748548,20160404094657-483-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.753521,20160404094657-483-01
8,Stockroom,Stockroom,0.777418,20160404094657-483-01
7,Cycling,Cycling,0.783848,20160404094657-483-01
6,Pubbing,Pubbing,0.879106,20160404094657-483-01
5,Control_Room,Control_Room,0.882731,20160404094657-483-01
4,Dish_Washer,Dish_Washer,0.901224,20160404094657-483-01
3,Microwave,Microwave,0.906439,20160404094657-483-01
2,Oven,Oven,0.921763,20160404094657-483-01
1,Stove,Stove,0.931233,20160404094657-483-01
0,Mixed_Color,Mixed_Color,0.954806,20160404094657-483-01
16,Shopping,Shopping,0.511189,20160404094826-484-00
15,Appliance,Appliance,0.531196,20160404094826-484-00
14,Disturbance,Disturbance,0.56484,20160404094826-484-00
13,Library,Library,0.647512,20160404094826-484-00
12,Big_Group,Big_Group,0.663104,20160404094826-484-00
11,Beauty_Salon,Beauty_Salon,0.668085,20160404094826-484-00
10,Archery,Archery,0.764417,20160404094826-484-00
9,Riot,Riot,0.78053,20160404094826-484-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.820645,20160404094826-484-00
7,Stockroom,Stockroom,0.83884,20160404094826-484-00
6,Pubbing,Pubbing,0.863409,20160404094826-484-00
5,Control_Room,Control_Room,0.90354,20160404094826-484-00
4,Dish_Washer,Dish_Washer,0.907349,20160404094826-484-00
3,Microwave,Microwave,0.909886,20160404094826-484-00
2,Oven,Oven,0.925393,20160404094826-484-00
1,Stove,Stove,0.928351,20160404094826-484-00
0,Mixed_Color,Mixed_Color,0.954776,20160404094826-484-00
15,Industrial_Space,Industrial_Space,0.526864,20160404094854-485-00
14,Appliance,Appliance,0.532618,20160404094854-485-00
13,Archery,Archery,0.573993,20160404094854-485-00
12,Library,Library,0.584105,20160404094854-485-00
11,Beauty_Salon,Beauty_Salon,0.6315,20160404094854-485-00
10,Big_Group,Big_Group,0.69937,20160404094854-485-00
9,Riot,Riot,0.786767,20160404094854-485-00
8,Stockroom,Stockroom,0.828979,20160404094854-485-00
7,Engine_or_Control_Room,Engine_or_Control_Room,0.833702,20160404094854-485-00
6,Pubbing,Pubbing,0.881944,20160404094854-485-00
5,Oven,Oven,0.916578,20160404094854-485-00
4,Control_Room,Control_Room,0.918667,20160404094854-485-00
3,Dish_Washer,Dish_Washer,0.921745,20160404094854-485-00
2,Microwave,Microwave,0.931388,20160404094854-485-00
1,Stove,Stove,0.94617,20160404094854-485-00
0,Mixed_Color,Mixed_Color,0.963838,20160404094854-485-00
15,Disturbance,Disturbance,0.503214,20160404095146-486-00
14,Brandy,Brandy,0.509971,20160404095146-486-00
13,Appliance,Appliance,0.523183,20160404095146-486-00
12,Big_Group,Big_Group,0.61031,20160404095146-486-00
11,Car_Repair_Shop,Car_Repair_Shop,0.748518,20160404095146-486-00
10,Beauty_Salon,Beauty_Salon,0.799736,20160404095146-486-00
9,Engine_or_Control_Room,Engine_or_Control_Room,0.823628,20160404095146-486-00
8,Riot,Riot,0.841626,20160404095146-486-00
7,Stockroom,Stockroom,0.842473,20160404095146-486-00
6,Pubbing,Pubbing,0.85967,20160404095146-486-00
5,Control_Room,Control_Room,0.91231,20160404095146-486-00
4,Dish_Washer,Dish_Washer,0.915924,20160404095146-486-00
3,Oven,Oven,0.925701,20160404095146-486-00
2,Microwave,Microwave,0.933005,20160404095146-486-00
1,Stove,Stove,0.939895,20160404095146-486-00
0,Mixed_Color,Mixed_Color,0.956649,20160404095146-486-00
15,Tool,Tool,0.508211,20160404095210-487-00
14,Appliance,Appliance,0.530895,20160404095210-487-00
13,Archery,Archery,0.540828,20160404095210-487-00
12,Big_Group,Big_Group,0.644923,20160404095210-487-00
11,Pubbing,Pubbing,0.799904,20160404095210-487-00
10,Riot,Riot,0.800775,20160404095210-487-00
9,Car_Repair_Shop,Car_Repair_Shop,0.802574,20160404095210-487-00
8,Stockroom,Stockroom,0.845557,20160404095210-487-00
7,Bookstore,Bookstore,0.848115,20160404095210-487-00
6,Microwave,Microwave,0.885451,20160404095210-487-00
5,Control_Room,Control_Room,0.908373,20160404095210-487-00
4,Engine_or_Control_Room,Engine_or_Control_Room,0.908816,20160404095210-487-00
3,Dish_Washer,Dish_Washer,0.911412,20160404095210-487-00
2,Oven,Oven,0.928915,20160404095210-487-00
1,Stove,Stove,0.950639,20160404095210-487-00
0,Mixed_Color,Mixed_Color,0.960765,20160404095210-487-00
16,Conference_Room,Conference_Room,0.520957,20160404095436-488-00
15,Appliance,Appliance,0.525516,20160404095436-488-00
14,Big_Group,Big_Group,0.527636,20160404095436-488-00
13,Library,Library,0.603096,20160404095436-488-00
12,Archery,Archery,0.666801,20160404095436-488-00
11,Cycling,Cycling,0.667425,20160404095436-488-00
10,Riot,Riot,0.804033,20160404095436-488-00
9,Engine_or_Control_Room,Engine_or_Control_Room,0.813347,20160404095436-488-00
8,Beauty_Salon,Beauty_Salon,0.815463,20160404095436-488-00
7,Stockroom,Stockroom,0.825972,20160404095436-488-00
6,Pubbing,Pubbing,0.829961,20160404095436-488-00
5,Microwave,Microwave,0.904054,20160404095436-488-00
4,Control_Room,Control_Room,0.907332,20160404095436-488-00
3,Dish_Washer,Dish_Washer,0.919544,20160404095436-488-00
2,Oven,Oven,0.92587,20160404095436-488-00
1,Stove,Stove,0.933244,20160404095436-488-00
0,Mixed_Color,Mixed_Color,0.951484,20160404095436-488-00
