ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,_ID
10,Control_Room,Control_Room,0.72193,2016,03,30,13,00,30,12-01,20160330130030-12-01
9,Beauty_Salon,Beauty_Salon,0.765401,2016,03,30,13,00,30,12-01,20160330130030-12-01
8,Riot,Riot,0.802511,2016,03,30,13,00,30,12-01,20160330130030-12-01
7,Engine_Room,Engine_Room,0.855931,2016,03,30,13,00,30,12-01,20160330130030-12-01
6,Stockroom,Stockroom,0.866721,2016,03,30,13,00,30,12-01,20160330130030-12-01
5,Microwave,Microwave,0.903203,2016,03,30,13,00,30,12-01,20160330130030-12-01
4,Pubbing,Pubbing,0.937248,2016,03,30,13,00,30,12-01,20160330130030-12-01
3,Oven,Oven,0.946981,2016,03,30,13,00,30,12-01,20160330130030-12-01
2,Dish_Washer,Dish_Washer,0.948183,2016,03,30,13,00,30,12-01,20160330130030-12-01
1,Stove,Stove,0.966185,2016,03,30,13,00,30,12-01,20160330130030-12-01
0,Mixed_Color,Mixed_Color,0.971326,2016,03,30,13,00,30,12-01,20160330130030-12-01
15,Appliance,Appliance,0.508238,2016,03,30,13,04,31,18-01,20160330130431-18-01
14,Eatery_Space,Eatery_Space,0.520035,2016,03,30,13,04,31,18-01,20160330130431-18-01
13,Table_Tennis,Table_Tennis,0.563516,2016,03,30,13,04,31,18-01,20160330130431-18-01
12,Engine_or_Control_Room,Engine_or_Control_Room,0.665,2016,03,30,13,04,31,18-01,20160330130431-18-01
11,Barber_Shop,Barber_Shop,0.678567,2016,03,30,13,04,31,18-01,20160330130431-18-01
10,Disturbance,Disturbance,0.710459,2016,03,30,13,04,31,18-01,20160330130431-18-01
9,Riot,Riot,0.841356,2016,03,30,13,04,31,18-01,20160330130431-18-01
8,Beauty_Salon,Beauty_Salon,0.846445,2016,03,30,13,04,31,18-01,20160330130431-18-01
7,Stockroom,Stockroom,0.862922,2016,03,30,13,04,31,18-01,20160330130431-18-01
6,Control_Room,Control_Room,0.883622,2016,03,30,13,04,31,18-01,20160330130431-18-01
5,Microwave,Microwave,0.900391,2016,03,30,13,04,31,18-01,20160330130431-18-01
4,Dish_Washer,Dish_Washer,0.92353,2016,03,30,13,04,31,18-01,20160330130431-18-01
3,Oven,Oven,0.940761,2016,03,30,13,04,31,18-01,20160330130431-18-01
2,Pubbing,Pubbing,0.941399,2016,03,30,13,04,31,18-01,20160330130431-18-01
1,Stove,Stove,0.965212,2016,03,30,13,04,31,18-01,20160330130431-18-01
0,Mixed_Color,Mixed_Color,0.972643,2016,03,30,13,04,31,18-01,20160330130431-18-01
17,Appliance,Appliance,0.507396,2016,03,30,13,07,02,22-01,20160330130702-22-01
16,Eatery_Space,Eatery_Space,0.510484,2016,03,30,13,07,02,22-01,20160330130702-22-01
15,Crowd,Crowd,0.537049,2016,03,30,13,07,02,22-01,20160330130702-22-01
14,Industrial_Space,Industrial_Space,0.593271,2016,03,30,13,07,02,22-01,20160330130702-22-01
13,Table_Tennis,Table_Tennis,0.684217,2016,03,30,13,07,02,22-01,20160330130702-22-01
12,Disturbance,Disturbance,0.746201,2016,03,30,13,07,02,22-01,20160330130702-22-01
11,Engine_Room,Engine_Room,0.81031,2016,03,30,13,07,02,22-01,20160330130702-22-01
10,Beauty_Salon,Beauty_Salon,0.827434,2016,03,30,13,07,02,22-01,20160330130702-22-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.840036,2016,03,30,13,07,02,22-01,20160330130702-22-01
8,Stockroom,Stockroom,0.855578,2016,03,30,13,07,02,22-01,20160330130702-22-01
7,Control_Room,Control_Room,0.891834,2016,03,30,13,07,02,22-01,20160330130702-22-01
6,Riot,Riot,0.89489,2016,03,30,13,07,02,22-01,20160330130702-22-01
5,Microwave,Microwave,0.927406,2016,03,30,13,07,02,22-01,20160330130702-22-01
4,Dish_Washer,Dish_Washer,0.940251,2016,03,30,13,07,02,22-01,20160330130702-22-01
3,Oven,Oven,0.946043,2016,03,30,13,07,02,22-01,20160330130702-22-01
2,Pubbing,Pubbing,0.946186,2016,03,30,13,07,02,22-01,20160330130702-22-01
1,Stove,Stove,0.963977,2016,03,30,13,07,02,22-01,20160330130702-22-01
0,Mixed_Color,Mixed_Color,0.971283,2016,03,30,13,07,02,22-01,20160330130702-22-01
15,Appliance,Appliance,0.532972,2016,03,30,15,47,24,09-01,20160330154724-09-01
14,Riot,Riot,0.591883,2016,03,30,15,47,24,09-01,20160330154724-09-01
13,Archery,Archery,0.678239,2016,03,30,15,47,24,09-01,20160330154724-09-01
12,Big_Group,Big_Group,0.70271,2016,03,30,15,47,24,09-01,20160330154724-09-01
11,Engine_Room,Engine_Room,0.76587,2016,03,30,15,47,24,09-01,20160330154724-09-01
10,Table_Tennis,Table_Tennis,0.810296,2016,03,30,15,47,24,09-01,20160330154724-09-01
9,Engine_or_Control_Room,Engine_or_Control_Room,0.81398,2016,03,30,15,47,24,09-01,20160330154724-09-01
8,Stockroom,Stockroom,0.828589,2016,03,30,15,47,24,09-01,20160330154724-09-01
7,Beauty_Salon,Beauty_Salon,0.849811,2016,03,30,15,47,24,09-01,20160330154724-09-01
6,Control_Room,Control_Room,0.87268,2016,03,30,15,47,24,09-01,20160330154724-09-01
5,Pubbing,Pubbing,0.920466,2016,03,30,15,47,24,09-01,20160330154724-09-01
4,Oven,Oven,0.924163,2016,03,30,15,47,24,09-01,20160330154724-09-01
3,Microwave,Microwave,0.942537,2016,03,30,15,47,24,09-01,20160330154724-09-01
2,Stove,Stove,0.943897,2016,03,30,15,47,24,09-01,20160330154724-09-01
1,Dish_Washer,Dish_Washer,0.948714,2016,03,30,15,47,24,09-01,20160330154724-09-01
0,Mixed_Color,Mixed_Color,0.971919,2016,03,30,15,47,24,09-01,20160330154724-09-01
16,Appliance,Appliance,0.531352,2016,03,30,13,06,25,20-01,20160330130625-20-01
15,Industrial_Space,Industrial_Space,0.590075,2016,03,30,13,06,25,20-01,20160330130625-20-01
14,Disturbance,Disturbance,0.595582,2016,03,30,13,06,25,20-01,20160330130625-20-01
13,Engine_or_Control_Room,Engine_or_Control_Room,0.688808,2016,03,30,13,06,25,20-01,20160330130625-20-01
12,Archery,Archery,0.731939,2016,03,30,13,06,25,20-01,20160330130625-20-01
11,Living_Room,Living_Room,0.741377,2016,03,30,13,06,25,20-01,20160330130625-20-01
10,Control_Room,Control_Room,0.83094,2016,03,30,13,06,25,20-01,20160330130625-20-01
9,Beauty_Salon,Beauty_Salon,0.853179,2016,03,30,13,06,25,20-01,20160330130625-20-01
8,Stockroom,Stockroom,0.861731,2016,03,30,13,06,25,20-01,20160330130625-20-01
7,Riot,Riot,0.873007,2016,03,30,13,06,25,20-01,20160330130625-20-01
6,Engine_Room,Engine_Room,0.898656,2016,03,30,13,06,25,20-01,20160330130625-20-01
5,Microwave,Microwave,0.908465,2016,03,30,13,06,25,20-01,20160330130625-20-01
4,Pubbing,Pubbing,0.91535,2016,03,30,13,06,25,20-01,20160330130625-20-01
3,Oven,Oven,0.93878,2016,03,30,13,06,25,20-01,20160330130625-20-01
2,Dish_Washer,Dish_Washer,0.945979,2016,03,30,13,06,25,20-01,20160330130625-20-01
1,Stove,Stove,0.966724,2016,03,30,13,06,25,20-01,20160330130625-20-01
0,Mixed_Color,Mixed_Color,0.972693,2016,03,30,13,06,25,20-01,20160330130625-20-01
17,Leisure_Activity,Leisure_Activity,0.503317,2016,03,30,13,30,52,46-01,20160330133052-46-01
16,Appliance,Appliance,0.517128,2016,03,30,13,30,52,46-01,20160330133052-46-01
15,Big_Group,Big_Group,0.519387,2016,03,30,13,30,52,46-01,20160330133052-46-01
14,Living_Room,Living_Room,0.631549,2016,03,30,13,30,52,46-01,20160330133052-46-01
13,Engine_or_Control_Room,Engine_or_Control_Room,0.653901,2016,03,30,13,30,52,46-01,20160330133052-46-01
12,Industrial_Space,Industrial_Space,0.656124,2016,03,30,13,30,52,46-01,20160330133052-46-01
11,Car_Repair_Shop,Car_Repair_Shop,0.701569,2016,03,30,13,30,52,46-01,20160330133052-46-01
10,Beauty_Salon,Beauty_Salon,0.775136,2016,03,30,13,30,52,46-01,20160330133052-46-01
9,Riot,Riot,0.791807,2016,03,30,13,30,52,46-01,20160330133052-46-01
8,Table_Tennis,Table_Tennis,0.843483,2016,03,30,13,30,52,46-01,20160330133052-46-01
7,Stockroom,Stockroom,0.862497,2016,03,30,13,30,52,46-01,20160330133052-46-01
6,Control_Room,Control_Room,0.882899,2016,03,30,13,30,52,46-01,20160330133052-46-01
5,Pubbing,Pubbing,0.885706,2016,03,30,13,30,52,46-01,20160330133052-46-01
4,Toaster,Toaster,0.920381,2016,03,30,13,30,52,46-01,20160330133052-46-01
3,Dish_Washer,Dish_Washer,0.951846,2016,03,30,13,30,52,46-01,20160330133052-46-01
2,Oven,Oven,0.955669,2016,03,30,13,30,52,46-01,20160330133052-46-01
1,Stove,Stove,0.968708,2016,03,30,13,30,52,46-01,20160330133052-46-01
0,Mixed_Color,Mixed_Color,0.974122,2016,03,30,13,30,52,46-01,20160330133052-46-01
14,Appliance,Appliance,0.522907,2016,03,30,13,08,10,24-01,20160330130810-24-01
13,Engine_or_Control_Room,Engine_or_Control_Room,0.600121,2016,03,30,13,08,10,24-01,20160330130810-24-01
12,Archery,Archery,0.621695,2016,03,30,13,08,10,24-01,20160330130810-24-01
11,Table_Tennis,Table_Tennis,0.691703,2016,03,30,13,08,10,24-01,20160330130810-24-01
10,Beauty_Salon,Beauty_Salon,0.759731,2016,03,30,13,08,10,24-01,20160330130810-24-01
9,Control_Room,Control_Room,0.7844,2016,03,30,13,08,10,24-01,20160330130810-24-01
8,Riot,Riot,0.809208,2016,03,30,13,08,10,24-01,20160330130810-24-01
7,Engine_Room,Engine_Room,0.811548,2016,03,30,13,08,10,24-01,20160330130810-24-01
6,Stockroom,Stockroom,0.862899,2016,03,30,13,08,10,24-01,20160330130810-24-01
5,Microwave,Microwave,0.909927,2016,03,30,13,08,10,24-01,20160330130810-24-01
4,Pubbing,Pubbing,0.91816,2016,03,30,13,08,10,24-01,20160330130810-24-01
3,Oven,Oven,0.949138,2016,03,30,13,08,10,24-01,20160330130810-24-01
2,Dish_Washer,Dish_Washer,0.953877,2016,03,30,13,08,10,24-01,20160330130810-24-01
1,Stove,Stove,0.968074,2016,03,30,13,08,10,24-01,20160330130810-24-01
0,Mixed_Color,Mixed_Color,0.97101,2016,03,30,13,08,10,24-01,20160330130810-24-01
12,Archery,Archery,0.638773,2016,03,30,13,22,42,40-00,20160330132242-40-00
11,Riot,Riot,0.679462,2016,03,30,13,22,42,40-00,20160330132242-40-00
10,Engine_or_Control_Room,Engine_or_Control_Room,0.682641,2016,03,30,13,22,42,40-00,20160330132242-40-00
9,Car_Repair_Shop,Car_Repair_Shop,0.804451,2016,03,30,13,22,42,40-00,20160330132242-40-00
8,Control_Room,Control_Room,0.848409,2016,03,30,13,22,42,40-00,20160330132242-40-00
7,Stockroom,Stockroom,0.853214,2016,03,30,13,22,42,40-00,20160330132242-40-00
6,Engine_Room,Engine_Room,0.876963,2016,03,30,13,22,42,40-00,20160330132242-40-00
5,Pubbing,Pubbing,0.903518,2016,03,30,13,22,42,40-00,20160330132242-40-00
4,Microwave,Microwave,0.903831,2016,03,30,13,22,42,40-00,20160330132242-40-00
3,Dish_Washer,Dish_Washer,0.940763,2016,03,30,13,22,42,40-00,20160330132242-40-00
2,Stove,Stove,0.946671,2016,03,30,13,22,42,40-00,20160330132242-40-00
1,Oven,Oven,0.946991,2016,03,30,13,22,42,40-00,20160330132242-40-00
0,Mixed_Color,Mixed_Color,0.971459,2016,03,30,13,22,42,40-00,20160330132242-40-00
17,Engine_or_Control_Room,Engine_or_Control_Room,0.504145,2016,03,30,13,02,15,14-00,20160330130215-14-00
16,Appliance,Appliance,0.518865,2016,03,30,13,02,15,14-00,20160330130215-14-00
15,Living_Room,Living_Room,0.538443,2016,03,30,13,02,15,14-00,20160330130215-14-00
14,Industrial_Space,Industrial_Space,0.539561,2016,03,30,13,02,15,14-00,20160330130215-14-00
13,Disturbance,Disturbance,0.557553,2016,03,30,13,02,15,14-00,20160330130215-14-00
12,Big_Group,Big_Group,0.562941,2016,03,30,13,02,15,14-00,20160330130215-14-00
11,Archery,Archery,0.697937,2016,03,30,13,02,15,14-00,20160330130215-14-00
10,Assembly_Plant,Assembly_Plant,0.74675,2016,03,30,13,02,15,14-00,20160330130215-14-00
9,Pubbing,Pubbing,0.837589,2016,03,30,13,02,15,14-00,20160330130215-14-00
8,Beauty_Salon,Beauty_Salon,0.847509,2016,03,30,13,02,15,14-00,20160330130215-14-00
7,Stockroom,Stockroom,0.864034,2016,03,30,13,02,15,14-00,20160330130215-14-00
6,Engine_Room,Engine_Room,0.864899,2016,03,30,13,02,15,14-00,20160330130215-14-00
5,Riot,Riot,0.876742,2016,03,30,13,02,15,14-00,20160330130215-14-00
14,Table_Tennis,Table_Tennis,0.567406,2016,03,30,18,49,20,47-00,20160330184920-47-00
13,Archery,Archery,0.628397,2016,03,30,18,49,20,47-00,20160330184920-47-00
12,Riot,Riot,0.637315,2016,03,30,18,49,20,47-00,20160330184920-47-00
11,Industrial_Space,Industrial_Space,0.647641,2016,03,30,18,49,20,47-00,20160330184920-47-00
10,Car_Repair_Shop,Car_Repair_Shop,0.803955,2016,03,30,18,49,20,47-00,20160330184920-47-00
9,Beauty_Salon,Beauty_Salon,0.812883,2016,03,30,18,49,20,47-00,20160330184920-47-00
8,Stockroom,Stockroom,0.854292,2016,03,30,18,49,20,47-00,20160330184920-47-00
7,Pubbing,Pubbing,0.883151,2016,03,30,18,49,20,47-00,20160330184920-47-00
6,Microwave,Microwave,0.889171,2016,03,30,18,49,20,47-00,20160330184920-47-00
5,Control_Room,Control_Room,0.900095,2016,03,30,18,49,20,47-00,20160330184920-47-00
4,Engine_or_Control_Room,Engine_or_Control_Room,0.912919,2016,03,30,18,49,20,47-00,20160330184920-47-00
3,Oven,Oven,0.931103,2016,03,30,18,49,20,47-00,20160330184920-47-00
2,Dish_Washer,Dish_Washer,0.945155,2016,03,30,18,49,20,47-00,20160330184920-47-00
1,Stove,Stove,0.958553,2016,03,30,18,49,20,47-00,20160330184920-47-00
0,Mixed_Color,Mixed_Color,0.973119,2016,03,30,18,49,20,47-00,20160330184920-47-00
15,Auto_Track_Racing,Auto_Track_Racing,0.502672,2016,03,30,16,33,26,18-00,20160330163326-18-00
14,Riot,Riot,0.524643,2016,03,30,16,33,26,18-00,20160330163326-18-00
13,Whiskey,Whiskey,0.533019,2016,03,30,16,33,26,18-00,20160330163326-18-00
12,Engine_or_Control_Room,Engine_or_Control_Room,0.592086,2016,03,30,16,33,26,18-00,20160330163326-18-00
11,Industrial_Space,Industrial_Space,0.629095,2016,03,30,16,33,26,18-00,20160330163326-18-00
10,Table_Tennis,Table_Tennis,0.70493,2016,03,30,16,33,26,18-00,20160330163326-18-00
9,Control_Room,Control_Room,0.71796,2016,03,30,16,33,26,18-00,20160330163326-18-00
8,Car_Repair_Shop,Car_Repair_Shop,0.798233,2016,03,30,16,33,26,18-00,20160330163326-18-00
7,Beauty_Salon,Beauty_Salon,0.837925,2016,03,30,16,33,26,18-00,20160330163326-18-00
6,Stockroom,Stockroom,0.849775,2016,03,30,16,33,26,18-00,20160330163326-18-00
5,Pubbing,Pubbing,0.865765,2016,03,30,16,33,26,18-00,20160330163326-18-00
4,Dish_Washer,Dish_Washer,0.901463,2016,03,30,16,33,26,18-00,20160330163326-18-00
3,Bottled_Water,Bottled_Water,0.933925,2016,03,30,16,33,26,18-00,20160330163326-18-00
2,Mixed_Color,Mixed_Color,0.940095,2016,03,30,16,33,26,18-00,20160330163326-18-00
1,Oven,Oven,0.9409,2016,03,30,16,33,26,18-00,20160330163326-18-00
0,Stove,Stove,0.950913,2016,03,30,16,33,26,18-00,20160330163326-18-00
13,Whiskey,Whiskey,0.54723,2016,03,30,16,36,20,19-00,20160330163620-19-00
12,Engine_or_Control_Room,Engine_or_Control_Room,0.628331,2016,03,30,16,36,20,19-00,20160330163620-19-00
11,Table_Tennis,Table_Tennis,0.73235,2016,03,30,16,36,20,19-00,20160330163620-19-00
10,Distillery,Distillery,0.748524,2016,03,30,16,36,20,19-00,20160330163620-19-00
9,Industrial_Space,Industrial_Space,0.750426,2016,03,30,16,36,20,19-00,20160330163620-19-00
8,Pubbing,Pubbing,0.814554,2016,03,30,16,36,20,19-00,20160330163620-19-00
7,Stockroom,Stockroom,0.829153,2016,03,30,16,36,20,19-00,20160330163620-19-00
6,Beauty_Salon,Beauty_Salon,0.834372,2016,03,30,16,36,20,19-00,20160330163620-19-00
5,Car_Repair_Shop,Car_Repair_Shop,0.871687,2016,03,30,16,36,20,19-00,20160330163620-19-00
4,Stove,Stove,0.908289,2016,03,30,16,36,20,19-00,20160330163620-19-00
3,Dish_Washer,Dish_Washer,0.927302,2016,03,30,16,36,20,19-00,20160330163620-19-00
2,Oven,Oven,0.932329,2016,03,30,16,36,20,19-00,20160330163620-19-00
1,Microwave,Microwave,0.945577,2016,03,30,16,36,20,19-00,20160330163620-19-00
0,Mixed_Color,Mixed_Color,0.952667,2016,03,30,16,36,20,19-00,20160330163620-19-00
13,Snooker,Snooker,0.503197,2016,03,30,16,05,21,13-01,20160330160521-13-01
12,Appliance,Appliance,0.530685,2016,03,30,16,05,21,13-01,20160330160521-13-01
11,Whiskey,Whiskey,0.557674,2016,03,30,16,05,21,13-01,20160330160521-13-01
10,Riot,Riot,0.593261,2016,03,30,16,05,21,13-01,20160330160521-13-01
9,Car_Repair_Shop,Car_Repair_Shop,0.761556,2016,03,30,16,05,21,13-01,20160330160521-13-01
8,Control_Room,Control_Room,0.7819,2016,03,30,16,05,21,13-01,20160330160521-13-01
7,Beauty_Salon,Beauty_Salon,0.789125,2016,03,30,16,05,21,13-01,20160330160521-13-01
6,Stockroom,Stockroom,0.824705,2016,03,30,16,05,21,13-01,20160330160521-13-01
5,Pubbing,Pubbing,0.891613,2016,03,30,16,05,21,13-01,20160330160521-13-01
4,Dish_Washer,Dish_Washer,0.928131,2016,03,30,16,05,21,13-01,20160330160521-13-01
3,Oven,Oven,0.944019,2016,03,30,16,05,21,13-01,20160330160521-13-01
2,Microwave,Microwave,0.946147,2016,03,30,16,05,21,13-01,20160330160521-13-01
1,Stove,Stove,0.960021,2016,03,30,16,05,21,13-01,20160330160521-13-01
0,Mixed_Color,Mixed_Color,0.965212,2016,03,30,16,05,21,13-01,20160330160521-13-01
19,White_Wine,White_Wine,0.508428,2016,03,30,20,02,18,93-00,20160330200218-93-00
18,Graduation,Graduation,0.510242,2016,03,30,20,02,18,93-00,20160330200218-93-00
17,Whiskey,Whiskey,0.567332,2016,03,30,20,02,18,93-00,20160330200218-93-00
16,Eatery_Space,Eatery_Space,0.574703,2016,03,30,20,02,18,93-00,20160330200218-93-00
15,Riot,Riot,0.608849,2016,03,30,20,02,18,93-00,20160330200218-93-00
14,Restaurant,Restaurant,0.614105,2016,03,30,20,02,18,93-00,20160330200218-93-00
13,Living_Room,Living_Room,0.637549,2016,03,30,20,02,18,93-00,20160330200218-93-00
12,Lobby,Lobby,0.709858,2016,03,30,20,02,18,93-00,20160330200218-93-00
11,Mixed_Color,Mixed_Color,0.730759,2016,03,30,20,02,18,93-00,20160330200218-93-00
10,Wine_Cellar,Wine_Cellar,0.731284,2016,03,30,20,02,18,93-00,20160330200218-93-00
9,Archery,Archery,0.774949,2016,03,30,20,02,18,93-00,20160330200218-93-00
8,Engine_or_Control_Room,Engine_or_Control_Room,0.803451,2016,03,30,20,02,18,93-00,20160330200218-93-00
7,Pubbing,Pubbing,0.830963,2016,03,30,20,02,18,93-00,20160330200218-93-00
6,Food_Court,Food_Court,0.832894,2016,03,30,20,02,18,93-00,20160330200218-93-00
5,Control_Room,Control_Room,0.884772,2016,03,30,20,02,18,93-00,20160330200218-93-00
4,Oven,Oven,0.928333,2016,03,30,20,02,18,93-00,20160330200218-93-00
3,Microwave,Microwave,0.934177,2016,03,30,20,02,18,93-00,20160330200218-93-00
2,Yellow,Yellow,0.949353,2016,03,30,20,02,18,93-00,20160330200218-93-00
1,Stove,Stove,0.949837,2016,03,30,20,02,18,93-00,20160330200218-93-00
0,Dish_Washer,Dish_Washer,0.955828,2016,03,30,20,02,18,93-00,20160330200218-93-00
16,Restaurant,Restaurant,0.515945,2016,03,30,13,18,24,34-01,20160330131824-34-01
15,Appliance,Appliance,0.525101,2016,03,30,13,18,24,34-01,20160330131824-34-01
14,Living_Room,Living_Room,0.614338,2016,03,30,13,18,24,34-01,20160330131824-34-01
13,Pubbing,Pubbing,0.647093,2016,03,30,13,18,24,34-01,20160330131824-34-01
12,Engine_or_Control_Room,Engine_or_Control_Room,0.69181,2016,03,30,13,18,24,34-01,20160330131824-34-01
11,Archery,Archery,0.699411,2016,03,30,13,18,24,34-01,20160330131824-34-01
10,Industrial_Space,Industrial_Space,0.750832,2016,03,30,13,18,24,34-01,20160330131824-34-01
9,Distillery,Distillery,0.788165,2016,03,30,13,18,24,34-01,20160330131824-34-01
8,Riot,Riot,0.852237,2016,03,30,13,18,24,34-01,20160330131824-34-01
7,Stockroom,Stockroom,0.863367,2016,03,30,13,18,24,34-01,20160330131824-34-01
6,Engine_Room,Engine_Room,0.866466,2016,03,30,13,18,24,34-01,20160330131824-34-01
5,Control_Room,Control_Room,0.871717,2016,03,30,13,18,24,34-01,20160330131824-34-01
4,Microwave,Microwave,0.921583,2016,03,30,13,18,24,34-01,20160330131824-34-01
3,Dish_Washer,Dish_Washer,0.945273,2016,03,30,13,18,24,34-01,20160330131824-34-01
2,Oven,Oven,0.951984,2016,03,30,13,18,24,34-01,20160330131824-34-01
1,Stove,Stove,0.969362,2016,03,30,13,18,24,34-01,20160330131824-34-01
0,Mixed_Color,Mixed_Color,0.972898,2016,03,30,13,18,24,34-01,20160330131824-34-01
18,Eatery_Space,Eatery_Space,0.549531,2016,03,30,17,17,12,23-01,20160330171712-23-01
17,Restaurant,Restaurant,0.554073,2016,03,30,17,17,12,23-01,20160330171712-23-01
16,Adult,Adult,0.593032,2016,03,30,17,17,12,23-01,20160330171712-23-01
15,Celebrating,Celebrating,0.647056,2016,03,30,17,17,12,23-01,20160330171712-23-01
14,Male_Adult,Male_Adult,0.693907,2016,03,30,17,17,12,23-01,20160330171712-23-01
13,Archery,Archery,0.70772,2016,03,30,17,17,12,23-01,20160330171712-23-01
12,Clubbing,Clubbing,0.727792,2016,03,30,17,17,12,23-01,20160330171712-23-01
11,Beauty_Salon,Beauty_Salon,0.755341,2016,03,30,17,17,12,23-01,20160330171712-23-01
10,Conference_Room,Conference_Room,0.764359,2016,03,30,17,17,12,23-01,20160330171712-23-01
9,Stockroom,Stockroom,0.777394,2016,03,30,17,17,12,23-01,20160330171712-23-01
8,Living_Room,Living_Room,0.788164,2016,03,30,17,17,12,23-01,20160330171712-23-01
7,Dining_Car,Dining_Car,0.824814,2016,03,30,17,17,12,23-01,20160330171712-23-01
6,Home_Theater,Home_Theater,0.835266,2016,03,30,17,17,12,23-01,20160330171712-23-01
5,Microwave,Microwave,0.848396,2016,03,30,17,17,12,23-01,20160330171712-23-01
4,Oven,Oven,0.918711,2016,03,30,17,17,12,23-01,20160330171712-23-01
3,Dish_Washer,Dish_Washer,0.923426,2016,03,30,17,17,12,23-01,20160330171712-23-01
2,Pubbing,Pubbing,0.932602,2016,03,30,17,17,12,23-01,20160330171712-23-01
1,Mixed_Color,Mixed_Color,0.943974,2016,03,30,17,17,12,23-01,20160330171712-23-01
0,Stove,Stove,0.950838,2016,03,30,17,17,12,23-01,20160330171712-23-01
16,Living_Room,Living_Room,0.512221,2016,03,30,19,18,09,60-00,20160330191809-60-00
15,Archery,Archery,0.512479,2016,03,30,19,18,09,60-00,20160330191809-60-00
14,Restaurant,Restaurant,0.517683,2016,03,30,19,18,09,60-00,20160330191809-60-00
13,Riot,Riot,0.531853,2016,03,30,19,18,09,60-00,20160330191809-60-00
12,Engine_or_Control_Room,Engine_or_Control_Room,0.55864,2016,03,30,19,18,09,60-00,20160330191809-60-00
11,Whiskey,Whiskey,0.614277,2016,03,30,19,18,09,60-00,20160330191809-60-00
10,Tool,Tool,0.686189,2016,03,30,19,18,09,60-00,20160330191809-60-00
9,Beauty_Salon,Beauty_Salon,0.720073,2016,03,30,19,18,09,60-00,20160330191809-60-00
8,Library,Library,0.76589,2016,03,30,19,18,09,60-00,20160330191809-60-00
7,Dining_Room,Dining_Room,0.795433,2016,03,30,19,18,09,60-00,20160330191809-60-00
6,Stockroom,Stockroom,0.825449,2016,03,30,19,18,09,60-00,20160330191809-60-00
5,Microwave,Microwave,0.889789,2016,03,30,19,18,09,60-00,20160330191809-60-00
4,Oven,Oven,0.927669,2016,03,30,19,18,09,60-00,20160330191809-60-00
3,Stove,Stove,0.931488,2016,03,30,19,18,09,60-00,20160330191809-60-00
2,Pubbing,Pubbing,0.933258,2016,03,30,19,18,09,60-00,20160330191809-60-00
