seq,id,changes/0/rev,deleted,doc/_id,doc/_rev,doc/_deleted,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score,doc/status,doc/usage,doc/NOTICE,doc/url,doc/totalTransactions,doc/imageKeywords/0/text,doc/imageKeywords/0/score,doc/images/0/image,doc/images/0/scores/0/classifier_id,doc/images/0/scores/0/name,doc/images/0/scores/0/score,doc/images/0/scores/1/classifier_id,doc/images/0/scores/1/name,doc/images/0/scores/1/score,doc/images/0/scores/2/classifier_id,doc/images/0/scores/2/name,doc/images/0/scores/2/score,doc/images/0/scores/3/classifier_id,doc/images/0/scores/3/name,doc/images/0/scores/3/score,doc/images/0/scores/4/classifier_id,doc/images/0/scores/4/name,doc/images/0/scores/4/score,doc/images/0/scores/5/classifier_id,doc/images/0/scores/5/name,doc/images/0/scores/5/score,doc/images/0/scores/6/classifier_id,doc/images/0/scores/6/name,doc/images/0/scores/6/score,doc/images/0/scores/7/classifier_id,doc/images/0/scores/7/name,doc/images/0/scores/7/score,doc/images/0/scores/8/classifier_id,doc/images/0/scores/8/name,doc/images/0/scores/8/score,doc/images/0/scores/9/classifier_id,doc/images/0/scores/9/name,doc/images/0/scores/9/score,doc/images/0/scores/10/classifier_id,doc/images/0/scores/10/name,doc/images/0/scores/10/score,doc/images/0/scores/11/classifier_id,doc/images/0/scores/11/name,doc/images/0/scores/11/score,doc/images/0/scores/12/classifier_id,doc/images/0/scores/12/name,doc/images/0/scores/12/score,doc/images/0/scores/13/classifier_id,doc/images/0/scores/13/name,doc/images/0/scores/13/score,doc/images/0/scores/14/classifier_id,doc/images/0/scores/14/name,doc/images/0/scores/14/score,doc/images/0/scores/15/classifier_id,doc/images/0/scores/15/name,doc/images/0/scores/15/score,doc/images/0/scores/16/classifier_id,doc/images/0/scores/16/name,doc/images/0/scores/16/score,doc/images/0/scores/17/classifier_id,doc/images/0/scores/17/name,doc/images/0/scores/17/score,doc/images/0/scores/18/classifier_id,doc/images/0/scores/18/name,doc/images/0/scores/18/score,doc/images/0/scores/19/classifier_id,doc/images/0/scores/19/name,doc/images/0/scores/19/score,doc/imageKeywords/1/text,doc/imageKeywords/1/score,doc/visual/scores/26/classifier_id,doc/visual/scores/26/name,doc/visual/scores/26/score,doc/visual/scores/27/classifier_id,doc/visual/scores/27/name,doc/visual/scores/27/score
997-g1AAAAPTeJy90k8OwUAUBvAJEm7B0kYzbU1bK27CvHnTNFIV1EIi2HELbsJNuEnNn27sWgmbmWSS-X758l5KCOkkTSR9BLFcywmC78BigDwdbHKeIV-j54h0uUWe5U4m81T9aHAC3aIo5kmT7xfqoS08wQLq1sj5RL0KKPTUCePSPRjXi2RIqV8j6tNlVdyJdqelezauj6GImF8j6ou-M-0eS3djXICIuWz4dd8qw81a6iQndSn6qu2jsUfhMJYY_HTG1r5Z-67tnd0vRoHS-A-9H9Z-avtidyxAl7PoD71f1jbzXhmbCxdkHNaIm78BnRZCPA,20160530085609-813-00,1-d6ec3008a560c967c756a9285cd65379,,20160530085609-813-00,1-d6ec3008a560c967c756a9285cd65379,,2016,05,30,08,56,09,26x150+190+174,NO_TAGS,,20160530085609-813-00.jpg,Stove,Stove,0.936749,Washer_and_Dryer,Washer_and_Dryer,0.889613,Bathroom,Bathroom,0.883426,Rest_Room,Rest_Room,0.870639,Recovery_Room,Recovery_Room,0.859286,Sewing_Machine,Sewing_Machine,0.846505,Food_Processor,Food_Processor,0.843546,Maternity_Ward,Maternity_Ward,0.819518,Meatball,Meatball,0.683554,Medical_Space,Medical_Space,0.617817,Tae_Kwando,Tae_Kwando,0.613795,Pubbing,Pubbing,0.602802,Male_Adult,Male_Adult,0.599471,Living_Room,Living_Room,0.584943,Whiskey,Whiskey,0.577844,Appliance,Appliance,0.503959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998-g1AAAAPTeJy90k8OwUAUBvAJEm7B0kYzbU1bK27CvHnTNFIV1EIi2IlTcBNuwk1q_nRj10rYzCSTzPfLl_dSQkgnaSLpI4jlWk4QfAcWA-TpYJPzDPkaPUekyy3yLHcymafqR4MT6BZFMU-afL9QD23hCRZQt0bOJ-pVQKGnThiX7sG4XiRDSv0aUZ8uq-JOtDst3bNxfQxFxPwaUV_0nWn3WLob4wJEzGXDr_tWGW7WUic5qUvRV20fjT0Kh7HE4KcztvbN2ndt7-x-MQqUxn_o_bD2U9sXu2MBupxFf-j9sraZ98rYXLgg47BG3PwNnctCPQ,20160530082617-782-00,1-c6abdbd0cddfc48776d707644c47fdda,,20160530082617-782-00,1-c6abdbd0cddfc48776d707644c47fdda,,2016,05,30,08,26,17,188x338+212+0,NO_TAGS,,20160530082617-782-00.jpg,Mixed_Color,Mixed_Color,0.940019,Stove,Stove,0.884105,Maternity_Ward,Maternity_Ward,0.881554,Recovery_Room,Recovery_Room,0.867001,Locker_Room,Locker_Room,0.831833,Sled,Sled,0.800886,Rest_Room,Rest_Room,0.794209,Medical_Space,Medical_Space,0.755584,Male_Adult,Male_Adult,0.735003,Snow_Vehicle,Snow_Vehicle,0.709412,Living_Room,Living_Room,0.70893,Sparkling_Wine,Sparkling_Wine,0.691944,Crowd,Crowd,0.642169,Big_Group,Big_Group,0.622593,Bobsledding,Bobsledding,0.584018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999-g1AAAAPTeJy90k8OwUAUBvAJEm7B0kYzbU1bK27CvHnTNFIV1EIi2IlTcBNuwk1q_nRj10rYzCSTzPfLl_dSQkgnaSLpI4jlWk4QfAcWA-TpYJPzDPkaPUekyy3yLHcymafqR4MT6BZFMU-afL9QD23hCRZQt0bOJ-pVQKGnThiX7sG4XiRDSv0aUZ8uq-JOtDst3bNxfQxFxPwaUV_0nWn3WLob4wJEzGXDr_tWGW7WUic5qUvRV22fjD0Kh7HE4KcztvbN2ndt7-x-MQqUxn_o_bD2U9sXu2MBupxFf-j9sraZ98rYXLgg47BG3PwNn3hCPg,20160530131344-862-00,1-3c1c9f9e1cbf8275952340529989fed2,,20160530131344-862-00,1-3c1c9f9e1cbf8275952340529989fed2,,2016,05,30,13,13,44,318x478+158+0,NO_TAGS,,20160530131344-862-00.jpg,Stove,Stove,0.964467,Mixed_Color,Mixed_Color,0.94183,Microwave,Microwave,0.92362,Dish_Washer,Dish_Washer,0.923332,Refrigerator,Refrigerator,0.91777,Pubbing,Pubbing,0.905895,Recovery_Room,Recovery_Room,0.887793,Engine_Room,Engine_Room,0.883397,Rest_Room,Rest_Room,0.864952,Archery,Archery,0.848527,Engine_or_Control_Room,Engine_or_Control_Room,0.846894,Voting_Booth,Voting_Booth,0.811919,Tool,Tool,0.751363,Racquetball,Racquetball,0.707228,Medical_Space,Medical_Space,0.699128,Tae_Kwando,Tae_Kwando,0.677965,Male_Adult,Male_Adult,0.669424,Classroom,Classroom,0.554753,Living_Room,Living_Room,0.533563,Appliance,Appliance,0.507721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRW1Lpw4WMnnkJvojfRm9Q8unHXCrpJIJD_42cmJYR0kiaSPoJYruUEwXdgMUCeDjY5z5Cv0XNEutwiz3Ink3mqfjQ4gW5RFPOkyfcL9dAWnmABdWvkfKJeBRR66oRx6R6M60UypNSvEfXpsiruRLvT0j0b18dQRMyvEfVF35l2j6W7MS5AxFw2_LpvleFmLXWSk7oUfdX2ydijcBhLDH46Y2vfrH3X9s7uF6NAafyH3g9rP7V9sTsWoMtZ9IfeL2ubea-MzYULMg5rxM3fowlCPw,20160530084123-794-01,1-eb4d37a6749090f184f20efe2ee56dc8,,20160530084123-794-01,1-eb4d37a6749090f184f20efe2ee56dc8,,2016,05,30,08,41,23,16x110+236+114,NO_TAGS,,20160530084123-794-01.jpg,Washer_and_Dryer,Washer_and_Dryer,0.934593,Dish_Washer,Dish_Washer,0.928652,Bathroom,Bathroom,0.891937,Stove,Stove,0.869255,Sewing_Machine,Sewing_Machine,0.856156,Rest_Room,Rest_Room,0.828931,Meatball,Meatball,0.744321,Living_Room,Living_Room,0.741635,Emergency_Room,Emergency_Room,0.720929,Engine_Room,Engine_Room,0.713451,Pubbing,Pubbing,0.665362,Mixed_Color,Mixed_Color,0.644616,Tool,Tool,0.643632,Male_Adult,Male_Adult,0.550206,Appliance,Appliance,0.51622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRWqHXhwsdOPIXeRG-iN6l5dOOuFXSTQCD_x89MSgjpJW0kQwSxzuUMwXdgNUKejjYFz5Dn6DkiXW-RZ4WTySJVP1qcQL8sy2XS5vuVeugKT7CAug1yPlGvBgoDdcK0cg_G9SIZUuo3iPp0WR13pt155Z6N62MoIuY3iPqi70K7x8rdGBcgYi4bf923znCzjjrJSV2Kvmr7ZOxJOI4lBj-dsbVv1r5re2f3i1GgNP5D74e1n9q-2B0L0OUs-kPvl7XNvHNjc-GCjMMGccs3o0JCQA,20160529084537-674-01,1-5dfa14783615ab4716f0e59294ad1814,,20160529084537-674-01,1-5dfa14783615ab4716f0e59294ad1814,,2016,05,29,08,45,37,22x168+228+58,NO_TAGS,,20160529084537-674-01.jpg,Dish_Washer,Dish_Washer,0.931829,Washer_and_Dryer,Washer_and_Dryer,0.916897,Bathroom,Bathroom,0.907189,Meatball,Meatball,0.903511,Rest_Room,Rest_Room,0.895047,Bottled_Water,Bottled_Water,0.876118,Maternity_Ward,Maternity_Ward,0.869327,Stove,Stove,0.860651,Mixed_Color,Mixed_Color,0.79989,Sunroom,Sunroom,0.769981,Medical_Space,Medical_Space,0.697385,Tae_Kwando,Tae_Kwando,0.695719,Archery,Archery,0.638011,Tool,Tool,0.619438,Pubbing,Pubbing,0.594932,Deep_Sea_Fishing,Deep_Sea_Fishing,0.578963,Living_Room,Living_Room,0.574109,Female_Adult,Female_Adult,0.528301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRWqHXhwsdST6E30ZvoTWoe3bhrBd0kEMj_8TOTEkJ6SRvJEEGsczlD8B1YjZCno03BM-Q5eo5I11vkWeFkskjVjxYn0C_Lcpm0-X6lHrrCEyygboOcT9SrgcJAnTCt3INxvUiGlPoNoj5dVsedaXdeuWfj-hiKiPkNor7ou9DusXI3xgWImMvGX_etM9yso05yUpeir9o-GXsSjmOJwU9nbO2bte_a3tn9YhQojf_Q-2Htp7YvdscCdDmL_tD7ZW0z79zYXLgg47BB3PINpeNCQQ,20160530175007-921-01,1-ec812b8d6bdeeefec0334293be1d1874,,20160530175007-921-01,1-ec812b8d6bdeeefec0334293be1d1874,,2016,05,30,17,50,07,366x464+112+6,NO_TAGS,,20160530175007-921-01.jpg,Stove,Stove,0.947375,Mixed_Color,Mixed_Color,0.883664,Pubbing,Pubbing,0.864695,Candied_Apple,Candied_Apple,0.853695,Celebrating,Celebrating,0.853018,Child_Room,Child_Room,0.78333,Sparkling_Wine,Sparkling_Wine,0.767977,Candle,Candle,0.74049,Conference_Room,Conference_Room,0.73689,Maternity_Ward,Maternity_Ward,0.717619,Living_Room,Living_Room,0.674081,Sunroom,Sunroom,0.66352,Snow_Sport,Snow_Sport,0.656081,Skiing,Skiing,0.643482,Nursery,Nursery,0.590753,Clubbing,Clubbing,0.586728,Whiskey,Whiskey,0.565809,Crowd,Crowd,0.529967,Shopping,Shopping,0.516149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTIlIr1Lpw4Wunp9Cb6E30JjWPbty1gm4SCOT_-JlJCCGdeRNJH0GsMjlB8B1YDpAng3XOU-QZeo5IVhvkae6kMk_UjwYn0C2KYjFv8t1SPbSFJ1hA3Ro5n6hXAYWeOmFcunvjepEMKfVrRH26rIo70e60dM_G9TEUEfNrRH3Rd6bdQ-mujQsQMZcNv-5bZbhpS53kqC5FX7V9MvYoHMYSg5_O2No3a9-1vbX7xShQGv-h98PaT21f7I4F6HIW_aH3y9pm3pmxuXBBxmGNuMUbp5BCQg,20160530133400-868-00,1-b0a4401c1bcecc5134eb13a6c1d37f3e,,20160530133400-868-00,1-b0a4401c1bcecc5134eb13a6c1d37f3e,,2016,05,30,13,34,00,52x158+424+56,NO_TAGS,,20160530133400-868-00.jpg,Sewing_Machine,Sewing_Machine,0.957703,Stove,Stove,0.947171,Toaster,Toaster,0.918376,Washer_and_Dryer,Washer_and_Dryer,0.914122,Maternity_Ward,Maternity_Ward,0.881405,Rest_Room,Rest_Room,0.829878,Pubbing,Pubbing,0.808524,Mixed_Color,Mixed_Color,0.776041,Archery,Archery,0.750052,Living_Room,Living_Room,0.72888,Snow_Sport,Snow_Sport,0.721579,Sunroom,Sunroom,0.692988,Nursery,Nursery,0.668167,Celebrating,Celebrating,0.624044,Whiskey,Whiskey,0.592447,Skiing,Skiing,0.586147,Climbing,Climbing,0.553552,Clubbing,Clubbing,0.535565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRWqHXhxsdOT6E30ZvoTWoebrprBd0kEMj_8TOTEkJ6SRvJEEGsczlD8B1YjZCno03BM-Q5eo5I11vkWeFkskjVjxYn0C_Lcpm0-X6lHrrCEyygboOcKurVQGGgTphWXC-SIaV-g6iqy-q4M-3OP-7ZuD6GImJ-g6gv-i60e_i4G-MCRMxl46_71hlu1lEnOapL0Vdtn4w9CcexxOCnM7b2zdp3be_sfjEKlMZ_6P2w9lPbF7tjAbqcRX_o_bK2mXdubC5ckHHYIG75BqshQkM,20160530084916-803-01,1-306bbd5f3db76981c23ddad14f682cbd,,20160530084916-803-01,1-306bbd5f3db76981c23ddad14f682cbd,,2016,05,30,08,49,16,16x154+236+82,NO_TAGS,,20160530084916-803-01.jpg,Washer_and_Dryer,Washer_and_Dryer,0.942681,Stove,Stove,0.909782,Dish_Washer,Dish_Washer,0.892697,Bathroom,Bathroom,0.888111,Rest_Room,Rest_Room,0.869431,Engine_Room,Engine_Room,0.861172,Toaster,Toaster,0.858564,Maternity_Ward,Maternity_Ward,0.822314,Meatball,Meatball,0.732745,Medical_Space,Medical_Space,0.677297,Camping,Camping,0.629519,Living_Room,Living_Room,0.626279,Mixed_Color,Mixed_Color,0.620648,Tae_Kwando,Tae_Kwando,0.529182,Clubbing,Clubbing,0.514856,Appliance,Appliance,0.501513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRWqHXhxsdOvITeRG-iN6l5uOmuFXSTQCD_x89MSgjpJW0kQwSxzuUMwXdgNUKejjYFz5Dn6DkiXW-RZ4WTySJVP1qcQL8sy2XS5vuVeugKT7CAug1yqqhXA4WBOmFacb1IhpT6DaKqLqvjzrQ7_7hn4_oYioj5DaK-6LvQ7uHjbowLEDGXjb_uW2e4WUed5KguRV-1fTL2JBzHEoOfztjaN2vftb2z-8UoUBr_offD2k9tX-yOBehyFv2h98vaZt65sblwQcZhg7jlG6vWQkQ,20160530083934-790-00,1-fe887fb368ea75359313ded83c69a1f6,,20160530083934-790-00,1-fe887fb368ea75359313ded83c69a1f6,,2016,05,30,08,39,34,34x178+218+42,NO_TAGS,,20160530083934-790-00.jpg,Washer_and_Dryer,Washer_and_Dryer,0.944626,Stove,Stove,0.919049,Meatball,Meatball,0.900496,Bathroom,Bathroom,0.886809,Sunroom,Sunroom,0.876977,Dish_Washer,Dish_Washer,0.876099,Toaster,Toaster,0.867385,Rest_Room,Rest_Room,0.846597,Engine_Room,Engine_Room,0.761578,Mixed_Color,Mixed_Color,0.751164,Living_Room,Living_Room,0.735585,Pubbing,Pubbing,0.723486,Camping,Camping,0.722033,Male_Adult,Male_Adult,0.690785,Adventure_Sport,Adventure_Sport,0.654001,Tool,Tool,0.586363,Medical_Space,Medical_Space,0.509401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRWqHXhxsdOvITeRG-iN6l5dOOuFXSTQCD_x89MSgjpJW0kQwSxzuUMwXdgNUKejjYFz5Dn6DkiXW-RZ4WTySJVP1qcQL8sy2XS5oeVeugKT7CAug1yPlGvBgoDdcK0cvfG9SIZUuo3iPp0WR13pt155Z6N62MoIuY3iPqi70K7h8rdGBcgYi4bf923znCzjjrJUV2Kvmr7ZOxJOI4lBj-dsbVv1r5re2f3i1GgNP5D74e1n9q-2B0L0OUs-kPvl7XNvHNjc-GCjMMGccs3r2dCRQ,20160530085258-809-01,1-c60389e66ec703d30b393480269caf8e,,20160530085258-809-01,1-c60389e66ec703d30b393480269caf8e,,2016,05,30,08,52,58,38x204+212+44,NO_TAGS,,20160530085258-809-01.jpg,Washer_and_Dryer,Washer_and_Dryer,0.951878,Stove,Stove,0.94272,Bathroom,Bathroom,0.912024,Dish_Washer,Dish_Washer,0.901442,Toaster,Toaster,0.880148,Engine_Room,Engine_Room,0.837741,Rest_Room,Rest_Room,0.83706,Sunroom,Sunroom,0.817408,Camping,Camping,0.755372,Medical_Space,Medical_Space,0.753178,Meatball,Meatball,0.714335,Tae_Kwando,Tae_Kwando,0.646879,Mixed_Color,Mixed_Color,0.643492,Living_Room,Living_Room,0.634604,White,White,0.546084,Clubbing,Clubbing,0.535133,Bobsledding,Bobsledding,0.525623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007-g1AAAAPTeJy90ksKwjAQBuCggt5Cl24saWvautKbaCaTUqRWqHXhxsdSL6E30ZvoTWoe3bhrBd0kEMj_8TOTEkJ6SRvJEEGsczlD8B1YjZCno03BM-Q5eo5I11vkWeFkskjVjxYn0C_Lcpm0-WGlHrrCEyygboOcT9SrgcJAnTCt3L1xvUiGlPoNoj5dVsedaXdeuWfj-hiKiPkNor7ou9DuoXI3xgWImMvGX_etM9yso05yVJeir9o-GXsSjmOJwU9nbO2bte_a3tn9YhQojf_Q-2Htp7YvdscCdDmL_tD7ZW0z79zYXLgg47BB3PINsghCRg,20160530175452-922-01,1-12948467e6b53b18d8b856a0c240ce3f,,20160530175452-922-01,1-12948467e6b53b18d8b856a0c240ce3f,,2016,05,30,17,54,52,206x248+220+106,NO_TAGS,,20160530175452-922-01.jpg,Stove,Stove,0.927022,Pina_Colada,Pina_Colada,0.920995,Voting_Booth,Voting_Booth,0.908379,Bottle,Bottle,0.890773,Cotton_Candy,Cotton_Candy,0.880145,Mixed_Color,Mixed_Color,0.853036,Adventure_Sport,Adventure_Sport,0.804089,Clothing_Store,Clothing_Store,0.762247,Tool,Tool,0.748997,Archery,Archery,0.746715,Pubbing,Pubbing,0.691855,Shoe_Store,Shoe_Store,0.622433,Big_Group,Big_Group,0.617361,Sweet_Treat,Sweet_Treat,0.552489,Whiskey,Whiskey,0.53318,Squash,Squash,0.530602,Female_Adult,Female_Adult,0.502432,Male_Adult,Male_Adult,0.501893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008-g1AAAAPTeJy90j8KwjAUBvCggt5CRxdL2pq2TnoTzctLKVIr1Dq4qLjpJfQmehO9Sc2fLm6toEsCgXw_Pt5LCSG9pI1kiCDWuZwh-A6sRsjT0abgGfIcPUek6y3yrHAyWaTqR4sT6JdluUza_LBSD13hCRZQt0HOJ-rVQGGgTphW7t64XiRDSv0GUZ8uq-POtDuv3LNxfQxFxPwGUV_0XWj3ULkb4wJEzGXjr_vWGW7WUSc5qkvRV22fjD0Jx7HE4KcztvbN2ndt7-x-MQqUxn_o_bD2U9sXu2MBupxFf-j9sraZd25sLlyQcdggbvkGs7VCRw,20160530133702-869-00,1-43b39a89ad119f2b6d64ca7f654f76a6,,20160530133702-869-00,1-43b39a89ad119f2b6d64ca7f654f76a6,,2016,05,30,13,37,02,96x478+304+0,NO_TAGS,,20160530133702-869-00.jpg,Stove,Stove,0.930179,Pina_Colada,Pina_Colada,0.910021,Sewing_Machine,Sewing_Machine,0.909572,Toaster,Toaster,0.881158,Shoe_Store,Shoe_Store,0.876914,Rest_Room,Rest_Room,0.850825,Pubbing,Pubbing,0.848212,Archery,Archery,0.839177,Mixed_Color,Mixed_Color,0.838259,Bathroom,Bathroom,0.792257,Clothing_Store,Clothing_Store,0.776184,Tae_Kwando,Tae_Kwando,0.703072,Squash,Squash,0.701348,Big_Group,Big_Group,0.690676,Living_Room,Living_Room,0.666586,Snow_Sport,Snow_Sport,0.639048,Skiing,Skiing,0.622225,Store,Store,0.559869,Leisure_Activity,Leisure_Activity,0.542981,Appliance,Appliance,0.517505,Meatball,Meatball,0.506961,Residential_Space,Residential_Space,0.502788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009-g1AAAAPTeJy90j8KwjAUBvCggt5CRxdL2pq2TnoTzctLKVIr1Dq4qOCkl9Cb6E30JjV_uri1gi4JBPL9-HgvJYT0kjaSIYJY53KG4DuwGiFPR5uCZ8hz9ByRrrfIs8LJZJGqHy1OoF-W5TJp88NKPXSFJ1hA3QY5n6hXA4WBOmFauXvjepEMKfUbRH26rI470-68cs_G9TEUEfMbRH3Rd6HdQ-VujAsQMZeNv-5bZ7hZR53kqC5FX7V9MvYkHMcSg5_O2No3a9-1vbP7xShQGv-h98PaT21f7I4F6HIW_aH3y9pm3rmxuXBBxmGDuOUbtWJCSA,20160530135219-873-00,1-c9b79db757295526993f141d6a600867,,20160530135219-873-00,1-c9b79db757295526993f141d6a600867,,2016,05,30,13,52,19,50x150+452+58,NO_TAGS,,20160530135219-873-00.jpg,Stove,Stove,0.948124,Sewing_Machine,Sewing_Machine,0.935147,Maternity_Ward,Maternity_Ward,0.896627,Pigeon,Pigeon,0.878001,Toaster,Toaster,0.87482,Archery,Archery,0.874456,Pubbing,Pubbing,0.869066,Tae_Kwando,Tae_Kwando,0.822523,Mixed_Color,Mixed_Color,0.80195,Snow_Sport,Snow_Sport,0.77068,Celebrating,Celebrating,0.769426,Bathroom,Bathroom,0.76465,Rest_Room,Rest_Room,0.724167,Nursery,Nursery,0.712848,Camping,Camping,0.668141,Skiing,Skiing,0.667384,Meatball,Meatball,0.634838,Whiskey,Whiskey,0.603744,Brandy,Brandy,0.55917,Tool,Tool,0.541631,Beer,Beer,0.522862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
